-0.497018653,-0.337780602,-0.578300713,-0.334336957,-0.473625578,0.148901631,-1.181110851,-1.275161938,1.087658791,-0.473625578,-0.508279254,-0.351348964,-0.58796036,-0.348141634,-0.364196748,-0.18120768,-0.6764393,-1.243652009,-0.498766483,-0.364196748,1
-0.902635541,-0.932436273,-1.061862742,-0.844695553,-0.964691896,-0.238856897,-1.176639667,-1.49592722,0.656503253,-0.964691896,-0.905403277,-0.934523927,-1.058648745,-0.850216885,-0.47682482,-0.183159487,-0.677453534,-1.442926429,-0.456227378,-0.47682482,1
-0.395614431,-0.535999159,-0.675013119,-0.538480396,-0.581203854,-0.449052433,-1.179322378,-1.363468051,0.657842245,-0.581203854,-0.408227433,-0.546944282,-0.682680032,-0.549911657,-0.396124119,-0.160420505,-0.676846893,-1.323734833,-0.456491186,-0.396124119,-1
-0.497018653,-0.635108438,-0.578300713,-0.436408677,-0.739412731,0.128535922,-1.180216614,-1.319314994,-0.213917333,-0.739412731,-0.508279254,-0.644290567,-0.58796036,-0.449183299,-0.435684156,-0.182726838,-0.676643413,-1.283755597,-0.111098842,-0.435684156,-1
-0.902635541,-0.635108438,-0.384875901,-0.742623834,-0.181153417,0.427084384,-1.177533904,-1.451774164,-1.123218651,-0.181153417,-0.905403277,-0.644290567,-0.397648024,-0.75042845,-0.256823354,-0.144732461,-0.677251953,-1.403320249,0.619768939,-0.256823354,1
-1.409656651,-0.932436273,-1.158575148,-1.355054148,-0.453106249,0.26347582,-1.172168484,-1.716692503,1.087658791,-0.453106249,-1.394870968,-0.934523927,-1.15191343,-1.344459449,-0.357644801,-0.169733902,-0.678451946,-1.639092043,-0.498766483,-0.357644801,1
-1.409656651,-1.427982666,-1.545424771,-1.355054148,-0.891339595,-0.271210008,-1.172168484,-1.716692503,0.648290766,-0.891339595,-1.394870968,-1.412227876,-1.522062194,-1.344459449,-0.465388642,-0.180748911,-0.678451946,-1.639092043,-0.454591407,-0.465388642,-1
-1.004039763,-1.229764109,-1.158575148,-1.048838991,-0.571879638,-0.373503233,-1.174851194,-1.584233333,-0.21801034,-0.571879638,-1.003913467,-1.222049044,-1.15191343,-1.048853833,-0.393517938,-0.170519425,-0.677854798,-1.521765731,-0.108656847,-0.393517938,-1
-0.699827097,-1.031545552,-0.86843793,-0.844695553,-0.87822418,-0.610475761,-1.176639667,-1.49592722,-0.631607393,-0.87822418,-0.707457917,-1.030666549,-0.871246383,-0.850216885,-0.463144449,-0.131599882,-0.677453534,-1.442926429,0.177638265,-0.463144449,-1
-0.699827097,-0.635108438,-0.675013119,-0.436408677,-0.780594815,-0.143643711,-1.180216614,-1.319314994,0.214466817,-0.780594815,-0.707457917,-0.644290567,-0.682680032,-0.449183299,-0.444537915,-0.187953999,-0.676643413,-1.283755597,-0.324288804,-0.444537915,-1
