0.502675588,-0.767252118,-0.130787452,0.493742282,-0.999825498,-1
-0.296776448,-0.546212742,0.554444086,-0.256038369,1.579732764,-1
-0.396707952,-0.730152079,-0.416978259,-0.421893759,-0.645724453,-1
0.902401606,0.163412244,-0.486025966,0.538756442,-0.940640518,-1
-0.496639457,0.495665201,0.652076924,4.161466556,0.471889489,-1
-1.096228484,-0.387082083,-0.055932083,-0.4043219,-0.025963554,-1
1.402059128,-0.244422168,-1.498056157,-0.335959202,-0.61239891,-1
1.501990633,-0.066296789,-1.299757169,0.606277681,-0.851863048,-1
1.501990633,-0.462708407,-0.397153571,-0.090241035,1.996414115,-1
-0.596570961,0.311405359,-0.484598525,-0.283671258,1.510285872,1
-0.096913439,0.141859895,-0.24825919,-0.314580391,0.160430701,-1
2.001648155,-0.188707207,0.178444521,-0.04418622,2.112158935,-1
0.402744083,-0.718137954,-0.178185116,0.482488742,-1.014621743,-1
0.802470101,-0.613513953,0.180890434,-0.154717776,1.834371368,1
-0.396707952,-0.451189463,-0.350261197,-0.421893759,-0.645724453,-1
-1.296091492,-0.893260203,-0.272866752,0.291178565,-1.266157908,-1
1.102264615,-0.255843358,-0.847255309,-0.127084887,1.90381826,1
0.302812579,-0.475929233,0.038444801,-0.429628091,-0.783383676,1
2.101579659,1.072384836,-0.583005087,-0.034975257,2.135307899,-1
1.801785146,1.477337909,-0.715198096,0.640038301,-0.807474313,-1
-1.995612024,0.620197361,-0.455211248,-0.485089257,-0.193718384,1
-0.496639457,-0.933106969,-0.324908334,-0.430618249,-0.66203395,1
-1.396022997,-0.347400377,0.442244721,3.954196108,0.293311767,1
-0.396707952,-0.949109776,-0.1563598,-0.265249332,1.5565838,-1
0.802470101,-0.238654683,-0.408696261,-0.154717776,1.834371368,-1
1.302127624,2.697342833,4.640458348,-0.344474555,-0.627942979,1
-1.595886006,0.140667617,0.719207692,-0.449192654,-0.119160682,1
1.202196119,-0.875603591,-0.15183115,-0.117873924,1.926967224,-1
-0.396707952,-0.55170299,-0.682922778,-0.421893759,-0.645724453,-1
0.502675588,-0.421906537,0.45834922,-0.412597384,-0.752295537,1
-0.096913439,-0.317478044,1.002186757,-0.463689505,-0.845559955,1
-0.496639457,-0.682618004,-0.148175701,-0.430618249,-0.66203395,1
1.302127624,-0.787429501,-0.296819017,-0.108662961,1.950116188,-1
0.602607092,0.343417384,0.181452568,-0.334648863,-0.48262948,-1
-1.495954501,-0.16283285,0.130855796,-0.440218503,-0.100521256,1
-1.196159988,-0.410453296,-0.416643506,-0.41329605,-0.04460298,1
0.003018066,-0.556755749,-0.650464292,0.437474583,-1.073806723,-1
-1.795749015,-0.229531513,-0.743497424,-0.467140955,-0.156439533,1
1.601922137,0.55867325,0.239214967,-0.318928495,-0.58131077,-1
-0.096913439,-0.570917256,0.336149875,-0.39572029,-0.596795961,-1
-0.496639457,-0.529719562,-0.413565981,-0.350476995,0.085872999,-1
1.202196119,-0.454158941,-0.362099165,-0.352989909,-0.643487049,-1
1.00233311,-0.174478394,0.329634808,-0.370020616,-0.674575188,1
1.501990633,0.111801347,-0.615461994,0.606277681,-0.851863048,1
-1.69581751,-0.828715333,-0.196312349,3.885105959,0.23378586,-1
0.702538597,-0.278366837,0.032722406,-0.395566677,-0.721207397,-1
-0.79643397,-0.63381473,0.395860793,-0.302093184,1.463987944,1
-2.295406537,-0.795381226,-0.200902582,-0.51201171,-0.249636661,1
-1.396022997,-0.635580712,-0.314763084,-0.431244352,-0.081881831,-1
-1.096228484,-0.301361457,-0.138734697,4.023286257,0.352837674,-1
