-1.195824496,1.090619851,-0.579531867,0.032813082,-1.39367357,-1.168753839,0.601230483,-0.192405893,-0.094765869,-1.217306273,1
-0.601537311,-0.008406358,-0.111972867,0.141290112,-1.237264915,-0.612043558,-0.145411363,-0.372748126,-0.017375735,-1.105693565,-1
-0.527251412,-0.330060884,0.062609274,0.154849741,-1.217713833,-0.541049814,-0.299282968,-0.396159121,-0.00750666,-1.091460302,-1
-0.618045288,0.308532583,-1.197850591,0.138276862,-1.2416096,-0.627777546,0.034838352,0.309170578,-0.019562968,-1.108848012,1
-0.304393718,0.010898071,0.265395721,0.195528628,-1.159060587,-0.326195308,-0.135245406,-0.393367038,0.022360974,-1.048384946,-1
-0.04026608,0.375582318,0.384280635,0.243740641,-1.089545629,-0.0679143,0.076613394,-0.376745691,0.05826547,-0.996603178,-1
-0.221853831,-0.468691738,-0.42617768,0.210594882,-1.137337163,-0.245906486,-0.356573046,-0.270436533,0.033522189,-1.032288148,1
-0.098044001,-0.676582758,-0.000769711,0.233194263,-1.104752026,-0.124750537,-0.432293609,-0.390421794,0.050364477,-1.007998057,-1
0.058781784,-0.697950256,-0.278610218,0.261820146,-1.06347752,0.029958661,-0.439383293,-0.328122854,0.071871113,-0.976981004,-1
-0.535505401,-0.653594277,-0.568580131,0.153343116,-1.219886176,-0.548953426,-0.424521828,-0.19858951,-0.008605367,-1.093044867,1
-0.675823209,-0.612111858,-0.361238432,0.127730484,-1.256815997,-0.682725088,-0.410119386,-0.297924762,-0.027201408,-1.119864234,1
-0.692331186,-0.593249515,0.133729796,0.124717233,-1.261160682,-0.698389695,-0.403409462,-0.398849085,-0.029378997,-1.123004771,1
-0.700585175,-0.422272691,0.653453011,0.123210607,-1.263333024,-0.706216217,-0.33799565,-0.298183834,-0.030466987,-1.12457388,1
-0.675823209,0.051459477,-0.4588117,0.127730484,-1.256815997,-0.682725088,-0.113541719,-0.25537515,-0.027201408,-1.119864234,-1
-0.436457537,-0.65024179,-0.756678579,0.171422621,-1.193818066,-0.453855691,-0.42337595,-0.079328221,0.004614483,-1.073979087,-1
-0.403441582,0.779133306,-1.090730423,0.177449123,-1.185128697,-0.422033103,0.354911841,0.200818626,0.009038246,-1.067599098,-1
-0.246615797,-0.032131649,-0.550687913,0.206075006,-1.14385419,-0.270033604,-0.157760971,-0.208489675,0.030168198,-1.037125302,-1
0.174337626,-0.769162969,-0.206371806,0.282912902,-1.033064726,0.144845297,-0.462078767,-0.350140216,0.087841884,-0.953947823,-1
0.265131501,-0.613069712,-0.306748765,0.299485782,-1.009168959,0.235643359,-0.410457438,-0.318439856,0.100464022,-0.935744068,-1
0.009257852,1.366002692,0.874382753,0.252780394,-1.076511575,-0.0190472,0.841863255,-0.191275221,0.065058647,-0.986806001,1
-0.081536023,0.454715741,-1.147647166,0.236207514,-1.100407342,-0.108530885,0.127553707,0.257270227,0.052619224,-1.004746241,1
0.166083637,-0.561492992,-0.004422282,0.281406277,-1.035237068,0.136614054,-0.391885257,-0.389995213,0.086697632,-0.955598073,-1
-0.114551978,1.954161495,0.870030754,0.230181013,-1.109096711,-0.140954772,1.427658644,-0.193750489,0.048111873,-1.011246782,1
0.124813694,-0.685903408,0.598479125,0.27387315,-1.046098781,0.09551566,-0.435402064,-0.318842732,0.080984408,-0.963837732,-1
-0.362171639,0.684490026,1.691345156,0.18498225,-1.174266984,-0.382168142,0.285507384,0.536299053,0.014580006,-1.059606725,1
-0.032012091,-0.616716923,-0.024502456,0.245247267,-1.087373287,-0.05977942,-0.411742262,-0.387463331,0.059396327,-0.994972247,1
0.042273807,-0.645268321,0.465294783,0.258806896,-1.067822205,0.013607956,-0.421670163,-0.359073453,0.069598148,-0.980259094,-1
-0.684077197,0.217683875,-0.804831543,0.126223858,-1.258988339,-0.690559319,-0.019735087,-0.044339897,-0.02829047,-1.121434889,1
-0.485981469,-0.325861066,0.018802332,0.162382868,-1.206852121,-0.501473939,-0.297462501,-0.392529491,-0.002005087,-1.083525886,-1
-0.510743435,-0.332381837,-0.578431911,0.157862992,-1.213369148,-0.525231028,-0.300286875,-0.193031201,-0.005307638,-1.088288854,1
-0.939950847,0.209468441,0.321672815,0.07951847,-1.326330955,-0.931508656,-0.024555014,-0.386879498,-0.061785633,-1.169741897,1
-0.882172926,1.664668737,-1.592142958,0.090064848,-1.311124558,-0.877424518,1.127096966,0.785463782,-0.054267218,-1.158898776,-1
-1.0472527,4.98514109,-2.59037093,-0.668846093,-1.136301967,-1.031449546,5.99837793,2.535962947,-0.528255232,-1.031519152,1
-0.023758103,-0.366127747,0.261539897,-0.527481546,-0.853317114,-0.051640685,-0.314711168,-0.393720681,-0.450267771,-0.814722681,-1
0.034019818,-0.948171026,-0.567085626,-0.519501289,-0.837342162,0.005438385,-0.512791691,-0.199426056,-0.445724587,-0.802093136,-1
