2016-5-19,-0.633414699,0.262231387,0.175626737,-0.561276753,0.869631007,-0.643228056,-0.036270451,-0.179226918,-0.664074432,0.854662103,-0.652552005,-0.133016862,-0.082277471,-0.605594112,0.837905319,1
2016-8-18,2.015598793,-0.19248531,0.180550047,1.758187855,2.002934356,2.064471773,-0.261367857,-0.17879156,2.06429365,2.082463618,2.114156532,-0.208574445,-0.082259608,2.222452593,2.164571115,1
2016-4-22,-1.957921446,-0.909768251,-0.214865279,-0.574875538,0.2037914,-1.91779847,-0.468876141,-0.184513744,-0.667584552,0.171572069,-1.878188526,-0.251478821,-0.082641004,-0.606259121,0.139128904,-1
2017-5-24,-1.34661064,-0.894315759,-0.2684483,-1.1768415,-1.727043684,-1.336102735,-0.466309483,-0.180732598,-0.677135303,-1.649118121,-1.325132386,-0.251192201,-0.082765655,-0.614634731,-1.57496915,-1
2017-3-17,1.098632584,-0.206692662,-0.983720123,0.452765109,-0.424352794,1.10326648,-0.26723143,-0.026103424,0.007774818,-0.446880088,1.107386953,-0.210201294,-0.100305484,-0.239417721,-0.468030513,-1
2016-11-14,-0.022103894,2.022383497,2.135083763,-0.701906245,-0.917097768,-0.037138628,1.519388585,0.719388739,-0.69334329,-0.914378091,-0.052139394,0.828927861,0.150665906,-0.610169994,-0.910279557,1
2016-11-11,-0.327759296,1.016397573,1.261753889,-0.703692532,-1.051482761,-0.34159067,0.497100259,0.139226918,-0.693614948,-1.039185251,-0.355133913,0.123528797,-0.031847871,-0.610200313,-1.025843155,1
2017-5-23,-1.142840371,-0.952130106,-0.223835318,-1.178635912,-1.638908072,-1.139702239,-0.475482531,-0.183956555,-0.676737405,-1.571198468,-1.135997438,-0.252171948,-0.082657066,-0.614699482,-1.506288594,-1
2016-12-12,-0.225874162,0.4253733,-0.854512293,-0.703097103,-1.006687764,-0.240419396,0.062183293,-0.068377541,-0.693524675,-0.997711069,-0.254757901,-0.093044927,-0.093876209,-0.610190269,-0.987559251,-1
2016-6-29,-1.34661064,-0.096540982,1.451381449,-0.568599176,0.511101988,-1.336102735,-0.219915137,0.240643748,-0.665982584,0.483324606,-1.325132386,-0.196528606,-0.006644213,-0.605959042,0.454444726,1
2016-11-3,-0.633414699,0.383648381,1.037884661,-0.705478819,-1.185867754,-0.643228056,0.036113624,0.037028944,-0.693884096,-1.162838569,-0.652552005,-0.103995221,-0.053556372,-0.610230074,-1.139279876,-1
2016-8-23,1.506173121,-0.46542771,-0.392098161,1.719832306,1.749708903,1.527341436,-0.361618561,-0.167856577,1.984743563,1.801004089,1.548292385,-0.233468209,-0.083398246,2.101369715,1.852666384,-1
2016-8-30,0.792977181,-0.206670314,-1.358092775,1.666134539,1.395193269,0.78849403,-0.267222262,0.132089308,1.87531877,1.413843601,0.783502411,-0.210198765,-0.131610839,1.937720947,1.431113591,-1
2017-1-20,0.487321778,-0.424783507,0.459020262,0.4287512,-0.69312278,0.476536236,-0.348347453,-0.139220663,-0.017491878,-0.703802068,0.465384206,-0.230554707,-0.079530863,-0.258928188,-0.712893514,1
2016-6-13,-1.550380908,-0.359946896,-0.765042834,-0.570691297,0.408665125,-1.531252272,-0.325976556,-0.093944613,-0.666520018,0.378736658,-1.511865652,-0.225363906,-0.090482391,-0.606060361,0.347981839,-1
2016-10-28,-0.633414699,-0.408949492,-0.434178796,-0.705478819,-1.185867754,-0.643228056,-0.343020365,-0.162153757,-0.693884096,-1.162838569,-0.652552005,-0.229349868,-0.083757242,-0.610230074,-1.139279876,-1
2017-1-23,0.691092047,-0.281798475,0.035574743,0.436755836,-0.603532785,0.684195359,-0.29705115,-0.187765979,-0.009120078,-0.618674226,0.676824863,-0.218163319,-0.082534269,-0.252502505,-0.632249009,1
2016-9-30,-0.735299834,-1.046913901,-0.105195168,-0.706074248,-1.230662752,-0.743148372,-0.487982346,-0.188861837,-0.693973253,-1.203799932,-0.750461115,-0.25328599,-0.082553703,-0.610239872,-1.176622892,-1
2016-6-1,-0.633414699,-0.031334023,-0.2661296,-0.561276753,0.869631007,-0.643228056,-0.189897906,-0.180918732,-0.664074432,0.854662103,-0.652552005,-0.187237504,-0.082758722,-0.605594112,0.837905319,1
