-0.5461089233,-0.510900381759,-0.577195386767,-0.498641274303,-0.58586584329,0.20031243832,-1.08406074247,-0.930600523223,0.825141767922,-0.58586584329,-0.511128562683,-0.482789618778,-0.536383493335,-0.47474901311,-0.414918706295,-0.16147653936,-0.511065381905,-0.812170736323,-0.332513830468,-0.414918706295,stay
-0.523341507331,-0.556756401403,-0.598955908854,-0.54686872359,-0.671633288922,-0.302431446051,-1.08202879638,-0.95767167509,0.60652242937,-0.671633288922,-0.492743831824,-0.519877120441,-0.553751714694,-0.514194150107,-0.436889689255,-0.148530989863,-0.511530300469,-0.831334340707,-0.323046216226,-0.436889689255,stay
-0.5461089233,-0.579684411225,-0.577195386767,-0.522754998946,-0.797766294878,0.183189490938,-1.08304476942,-0.944136099156,0.163115808543,-0.797766294878,-0.511128562683,-0.53833528473,-0.536383493335,-0.494502206715,-0.464113129995,-0.162422619692,-0.511298202149,-0.82176741709,-0.245695097996,-0.464113129995,stay
-0.637178587174,-0.579684411225,-0.533674342592,-0.595096172877,-0.352690603133,0.43420110285,-1.07999685029,-0.984742826957,-0.29938582016,-0.352690603133,-0.584100930468,-0.53833528473,-0.501486974843,-0.553394286254,-0.341029158611,-0.138761006386,-0.51199233134,-0.850378916492,-0.0820161947358,-0.341029158611,stay
-0.751015667017,-0.648468440691,-0.70775851929,-0.739778520738,-0.569506680697,0.29664337116,-1.07390101201,-1.06595628256,0.825141767922,-0.569506680697,-0.674041639986,-0.593367431428,-0.639792442626,-0.669524689588,-0.410409950928,-0.154331058347,-0.513361097794,-0.906798472256,-0.332513830468,-0.410409950928,stay
-0.751015667017,-0.763108489802,-0.794800607639,-0.739778520738,-0.918890927198,-0.152906261658,-1.07390101201,-1.06595628256,0.601664221846,-0.918890927198,-0.674041639986,-0.683946522027,-0.707664570334,-0.669524689588,-0.484554423203,-0.161190833484,-0.513361097794,-0.906798472256,-0.322620758006,-0.484554423203,stay
-0.70548083508,-0.763108489802,-0.751279563464,-0.691551071451,-0.964905201166,-0.115422673999,-1.0759329581,-1.03888513069,0.156830751967,-0.964905201166,-0.638235322874,-0.683946522027,-0.673835223661,-0.631059555994,-0.490855865918,-0.163195221309,-0.512907730002,-0.888110982267,-0.244038816097,-0.490855865918,stay
-0.659946003143,-0.717252470158,-0.70775851929,-0.667437346807,-0.664199500453,-0.238911686337,-1.07694893115,-1.02534955476,0.161033965904,-0.664199500453,-0.602202383502,-0.647886058872,-0.639792442626,-0.611735113878,-0.43509623265,-0.154820255469,-0.512679963221,-0.878722601548,-0.245148209695,-0.43509623265,stay
-0.591643755237,-0.579684411225,-0.598955908854,-0.522754998946,-0.830598966493,-0.0456519099839,-1.08304476942,-0.944136099156,0.381006581714,-0.830598966493,-0.547728057706,-0.53833528473,-0.553751714694,-0.494502206715,-0.470205889344,-0.165677918336,-0.511298202149,-0.82176741709,-0.29343930032,-0.470205889344,stay
-0.637178587174,-0.671396450513,-0.664237475116,-0.61920989752,-0.795401864808,-0.40764788585,-1.07898087724,-0.998278402891,0.15893898861,-0.795401864808,-0.584100930468,-0.611597364937,-0.605536227226,-0.572902479008,-0.463658520445,-0.135151869185,-0.51222226389,-0.85985656866,-0.244596137635,-0.463658520445,stay
-0.682713419111,-0.648468440691,-0.685997997203,-0.643323622164,-0.799761004825,0.164709695494,-1.07796490419,-1.01181397882,0.600236250306,-0.799761004825,-0.62024718097,-0.593367431428,-0.622691014221,-0.592349421549,-0.464494998117,-0.16333392534,-0.512451474517,-0.869304463679,-0.322493925038,-0.464494998117,stay
-0.614411171206,-0.671396450513,-0.685997997203,-0.739778520738,-0.558309624164,-0.0835750213831,-1.07390101201,-1.06595628256,0.386540976558,-0.558309624164,-0.56594282187,-0.611597364937,-0.622691014221,-0.669524689588,-0.407265189412,-0.164529932112,-0.513361097794,-0.906798472256,-0.294407052971,-0.407265189412,stay
-0.523341507331,-0.533828391581,-0.577195386767,-0.474527549659,-0.804576260046,-0.00764432555351,-1.08507671551,-0.917064947289,0.609204875242,-0.804576260046,-0.492743831824,-0.501361898457,-0.536383493335,-0.454934569292,-0.465410590293,-0.166347084078,-0.510831839739,-0.802544298407,-0.323277124955,-0.465410590293,stay
-0.432271843457,-0.510900381759,-0.490153298418,-0.426300100372,-0.602663333864,0.0773909791593,-1.0871086616,-0.889993795421,-0.0386058028013,-0.602663333864,-0.418638352738,-0.482789618778,-0.466377021988,-0.415121931019,-0.41944224693,-0.166098989637,-0.510362589636,-0.783202151125,-0.184726542274,-0.41944224693,stay
-0.409504427489,-0.487972371937,-0.46839277633,-0.426300100372,-0.65210291867,-0.468535782688,-1.0871086616,-0.889993795421,-0.0281361352774,-0.65210291867,-0.399970344054,-0.464160281404,-0.448742007674,-0.415121931019,-0.432132869144,-0.125722500076,-0.510362589636,-0.783202151125,-0.188287550945,-0.432132869144,stay
-0.38673701152,-0.396260332649,-0.424871732156,-0.329845201798,-0.780050221316,-0.0737629508644,-1.09117255378,-0.835851491686,0.398502816323,-0.780050221316,-0.381245679805,-0.389072354961,-0.413311903273,-0.334761651918,-0.460655082953,-0.164872965627,-0.509415426351,-0.744160770765,-0.296457260587,-0.460655082953,stay
-0.363969595552,-0.373332322827,-0.424871732156,-0.329845201798,-0.79046209903,-0.226886158426,-1.09117255378,-0.835851491686,0.612466761838,-0.79046209903,-0.362464359991,-0.370157729113,-0.413311903273,-0.334761651918,-0.462701881969,-0.155859402081,-0.509415426351,-0.744160770765,-0.32355407184,-0.462701881969,stay
-0.363969595552,-0.327476303183,-0.403111210069,-0.305731477155,-0.818988992296,-0.0341437793877,-1.09218852683,-0.822315915753,0.825141767922,-0.818988992296,-0.362464359991,-0.332157304332,-0.395516813186,-0.314518456611,-0.468098330786,-0.165931399205,-0.509176830722,-0.734326032801,-0.332513830468,-0.468098330786,stay
-0.318434763614,-0.350404313005,-0.403111210069,-0.378072651085,-0.29455560758,-0.506197555647,-1.08914060769,-0.862922643554,0.613744089202,-0.29455560758,-0.324731753667,-0.35118604557,-0.395516813186,-0.375064291894,-0.319383236794,-0.119270940742,-0.50989045184,-0.763740975244,-0.323661373371,-0.319383236794,stay
-0.250132515709,-0.327476303183,-0.337829643807,-0.257504027868,-0.704478665696,-0.680169763197,-1.09422047292,-0.795244763885,0.194734958842,-0.704478665696,-0.267707927444,-0.332157304332,-0.34181139138,-0.273848315359,-0.444562032547,-0.0833277054933,-0.508697473694,-0.714567285424,-0.253790185691,-0.444562032547,stay
-0.250132515709,-0.258692273716,-0.31606912172,-0.20927657858,-0.71677598899,-0.493823576482,-1.09625241901,-0.768173612018,0.613744089202,-0.71677598899,-0.267707927444,-0.27472873445,-0.323802866929,-0.232933173256,-0.447328884071,-0.121442829204,-0.508215228973,-0.694689509448,-0.323661373371,-0.447328884071,stay
-0.204597683772,-0.212836254072,-0.272548077545,-0.257504027868,0.0817572231979,-0.0741575983066,-1.09422047292,-0.795244763885,0.615631568476,0.0817572231979,-0.22940876547,-0.236157732721,-0.287625742254,-0.273848315359,-0.148145175582,-0.164859788536,-0.508697473694,-0.714567285424,-0.323818747249,-0.148145175582,stay
-0.22736509974,-0.18990824425,-0.250787555458,-0.185162853937,-0.473538262989,0.276013473096,-1.09726839206,-0.754638036084,0.615006164896,-0.473538262989,-0.24858667424,-0.216786645314,-0.26945714203,-0.212383726886,-0.381907961079,-0.15612180339,-0.507973023727,-0.684705985736,-0.323766758826,-0.381907961079,stay
-0.204597683772,-0.212836254072,-0.272548077545,-0.20927657858,-0.449099889855,-0.4814522371,-1.09625241901,-0.768173612018,0.615006164896,-0.449099889855,-0.22940876547,-0.236157732721,-0.287625742254,-0.232933173256,-0.374089772404,-0.123563191134,-0.508215228973,-0.694689509448,-0.323766758826,-0.374089772404,stay
-0.181830267803,-0.18990824425,-0.250787555458,-0.20927657858,-0.081138160019,-0.331083642287,-1.09625241901,-0.768173612018,0.618096394352,-0.081138160019,-0.210174201135,-0.216786645314,-0.26945714203,-0.232933173256,-0.228887302056,-0.145253548171,-0.508215228973,-0.694689509448,-0.324022133971,-0.228887302056,stay
-0.113528019898,-0.166980234428,-0.141984945022,-0.0887079553628,-0.554049584386,-0.285391651809,-1.10133228424,-0.700495732349,-0.207049244013,-0.554049584386,-0.152130574741,-0.197358500212,-0.177813762047,-0.129573439277,-0.406056196294,-0.150350254394,-0.506996983513,-0.644474319389,-0.121464709158,-0.406056196294,stay
-0.0679931879604,-0.0981962049619,-0.141984945022,-0.0645942307193,-0.263256448643,-1.01127236772,-1.10234825728,-0.686960156415,0.415866029469,-0.263256448643,-0.113151545987,-0.138731718737,-0.177813762047,-0.108717741842,-0.30719647441,0.0129735598005,-0.506751168652,-0.634342009929,-0.299332377148,-0.30719647441,stay
-0.113528019898,0.0622998637925,0.140901842112,-0.0404805060758,1.81809505834,3.19346514764,-1.10336423033,-0.673424580481,-0.826363851174,1.81809505834,-0.152130574741,6.11240238025e-05,0.0667019810513,-0.0878007941954,1.34026552044,1.5068130748,-0.506504631867,-0.624179943318,0.207771920085,1.34026552044,stay
-0.0907606039289,-0.121124214784,-0.163745467109,-0.0645942307193,-0.122056394754,-0.439277756432,-1.10234825728,-0.686960156415,0.411051020781,-0.122056394754,-0.132669388146,-0.158331036924,-0.196249155226,-0.108717741842,-0.247581615858,-0.130407889574,-0.506751168652,-0.634342009929,-0.298547044481,-0.247581615858,stay
