0.891282823,-0.207307264,-0.00154368,-0.528095895,0.730110006,-1
0.903469209,-0.030643606,-0.651613156,-0.528875521,0.73688031,-1
0.970494332,-0.019188417,-0.29157377,-0.533163464,0.774116985,-1
0.967447735,0.736196735,-1.182477772,-0.532968558,0.772424408,1
1.50060212,-0.347876962,-0.109598662,-0.567077195,1.068625225,-1
1.521928295,-0.312279455,-0.528210876,-0.56844154,1.080473258,-1
1.50060212,0.400640592,0.838822623,-0.567077195,1.068625225,1
1.540207874,0.216622078,-0.018611697,-0.569610979,1.090628714,-1
1.329992717,0.132744535,0.851656658,-0.556162431,0.973840964,1
1.348272296,-0.646553094,-0.121108251,-0.55733187,0.98399642,-1
1.232501629,-0.538353959,0.280171766,-0.549925423,0.919678529,1
1.135010542,-0.353204636,-0.220439343,-0.543688415,0.865516094,1
1.232501629,-0.314412364,-0.318421222,-0.549925423,0.919678529,-1
1.198989068,0.026724276,-0.353399334,-0.547781452,0.901060192,1
1.323899524,0.194010491,-1.121198261,-0.555772618,0.970455812,-1
1.390924647,0.235206882,-0.264392552,-0.560060561,1.007692486,-1
1.314759734,0.167992685,0.2019351,-0.555187898,0.965378083,1
1.375691664,-0.101098536,-0.910232764,-0.559086028,0.999229605,-1
1.378738261,0.386689349,0.00490518,-0.559280935,1.000922181,-1
1.339132506,0.532191398,-0.016356719,-0.55674715,0.978918692,1
1.290386963,0.588042341,0.376107417,-0.553628646,0.951837474,1
1.125870753,0.454735563,0.489918962,-0.543103696,0.860438365,1
1.198989068,0.339563105,-0.171049183,-0.547781452,0.901060192,-1
1.168523103,0.454749354,-0.507548103,-0.545832387,0.884134431,1
1.329992717,0.944054178,-1.435051868,-0.556162431,0.973840964,-1
1.640745558,0.599984789,-0.24811708,-0.576042894,1.146483725,-1
1.531068085,0.575111583,-0.340549967,-0.56902626,1.085550986,1
1.619419383,1.268191905,0.504671852,-0.574678548,1.134635693,-1
1.61332619,1.239737803,-0.560110801,-0.574288735,1.131250541,1
1.442716787,2.55127883,-1.903298375,-0.563373971,1.036466279,1
1.814401558,4.642094501,-0.490833901,-0.587152564,1.242960563,-1
1.272107384,3.678576099,1.612314427,-0.552459207,0.941682018,1
1.390924647,4.141293117,0.737428791,-0.560060561,1.007692486,-1
1.256874401,3.225870881,12.56294847,-0.551484675,0.933219137,1
0.827304297,-0.169811285,-0.308936632,-0.524002859,0.694565908,1
