-1.457125867,-0.622719003,0.258202682,-0.566981561,0.474465408,0.641204185,-0.622719003,-1
-0.640552115,-0.773245084,-0.065303311,-0.702365641,-1.174469654,1.087658791,-0.773245084,1
0.176021638,-0.795818577,-0.333968042,0.416143749,-0.815416415,0.661809782,-0.795818577,1
-0.946767272,-0.7419147,0.106556402,-1.175745431,-1.540080277,0.645483303,-0.7419147,1
0.890523672,-0.302079774,-0.661976375,-1.191841692,-0.745325259,0.674521693,-0.302079774,1
0.686380233,2.273959849,0.337630991,0.436089117,-0.591008141,-0.589928213,2.273959849,-1
-0.436408677,0.065527939,-0.417181267,1.569650852,0.802667723,-0.205807824,0.065527939,1
0.686380233,-0.622401874,-0.898327241,-1.190053219,-0.833631372,-0.151752503,-0.622401874,-1
-1.15091071,-0.052469363,0.199727209,-0.563853765,0.628417952,-0.675410354,-0.052469363,-1
0.788451953,-0.240375173,-0.406250377,1.661399543,1.411584502,-0.162952003,-0.240375173,-1
0.278093357,-0.074869153,-0.043914057,-0.697024514,-0.77053476,0.248865289,-0.074869153,1
-0.538480396,-0.578931365,-0.448488856,-0.701772183,-1.129587999,-0.201790847,-0.578931365,-1
0.482236795,-0.699886408,-0.556139991,0.428110969,-0.680771451,1.087658791,-0.699886408,-1
-0.844695553,-0.479150626,-0.261822284,-0.473075768,1.489097531,0.656503253,-0.479150626,1
1.09466711,0.403832341,0.524354077,1.684336716,1.563813697,0.25891072,0.403832341,-1
0.278093357,-0.476329935,0.038292892,0.420132822,-0.77053476,0.665704743,-0.476329935,1
1.09466711,-0.25746824,-0.842261493,1.684336716,1.563813697,-0.941680327,-0.25746824,1
-0.232265238,-0.115890283,0.885012224,-0.699991807,-0.994943034,-0.636963363,-0.115890283,-1
0.686380233,-0.044039163,-0.830091988,1.653753819,1.360841437,0.25891072,-0.044039163,-1
1.196738829,0.70575302,-0.230112813,0.456034484,-0.366599867,0.266288299,0.70575302,-1
-0.640552115,-0.029828937,-0.268892904,-0.558640771,0.885005526,-0.698159633,-0.029828937,-1
-0.0281218,-0.077839643,-0.306676139,-0.69880489,-0.905179725,0.243750694,-0.077839643,-1
-1.15091071,-0.387976978,-0.055535683,-0.563853765,0.628417952,0.645483303,-0.387976978,-1
-1.048838991,-0.476098862,-0.110635971,-0.562811166,0.679735467,-0.21801034,-0.476098862,-1
-0.436408677,-0.728364229,0.068131098,-0.701178724,-1.084706344,0.225347714,-0.728364229,-1
0.176021638,-0.108234577,-0.691407989,-1.185582035,-1.054396655,0.672040389,-0.108234577,1
0.584308514,0.338459248,0.180469816,-0.695244139,-0.635889796,0.261384595,0.338459248,-1
0.686380233,0.840390803,-1.169095576,-0.545086987,1.552133218,0.672040389,0.840390803,-1
-1.15091071,-0.949055389,-0.226627738,-1.173956957,-1.62838639,-0.226274068,-0.949055389,-1
-0.844695553,-0.445257716,-0.147331297,-0.560725968,0.782370497,-0.205807824,-0.445257716,-1
-1.048838991,-0.909176878,-0.087546566,-1.174851194,-1.584233333,0.211703551,-0.909176878,-1
-0.640552115,0.263236048,0.172559324,-0.558640771,0.885005526,-0.658725157,0.263236048,-1
-0.436408677,-0.441611535,-0.021976924,-0.701178724,-1.084706344,0.663116068,-0.441611535,1
0.073949919,-0.632860741,0.030453044,0.412154675,-0.86029807,1.087658791,-0.632860741,1
0.482236795,1.177243425,0.124901711,1.63846237,1.259355307,-3.131881692,1.177243425,1
-0.946767272,1.295143517,-1.308537814,-0.561768567,0.731052982,-3.975789789,1.295143517,1
-2.069556182,-0.444217089,0.567501501,-0.573237154,0.166560319,0.633885257,-0.444217089,1
1.400882267,-0.433718382,-0.428785624,-1.196312876,-0.524559977,-0.941680327,-0.433718382,-1
-0.538480396,-0.538584333,-0.888123193,-0.701772183,-1.129587999,-0.642352807,-0.538584333,-1
1.298810548,-0.485329054,-0.250137864,0.460023558,-0.321718212,0.680597239,-0.485329054,1
1.298810548,-0.786097553,-0.295023116,1.699628165,1.665299827,-0.144396946,-0.786097553,-1
-0.334336957,-0.803660735,0.320957577,-1.181110851,-1.275161938,0.660495433,-0.803660735,-1
0.788451953,-0.204866342,-1.360104362,1.661399543,1.411584502,-0.550222012,-0.204866342,-1
-1.048838991,-0.086375021,-0.489196727,-0.562811166,0.679735467,1.087658791,-0.086375021,1
1.605025705,2.541667303,3.708900835,-1.19810135,-0.436253864,-2.159283798,2.541667303,1
-2.069556182,0.613699698,-0.452495122,-0.573237154,0.166560319,-2.416162167,0.613699698,1
-0.640552115,-0.146398364,-0.109127342,-0.702365641,-1.174469654,-0.205807824,-0.146398364,-1
1.502953986,0.596965194,0.014437398,-1.197207113,-0.48040692,1.087658791,0.596965194,1
0.890523672,-0.462967511,0.240992378,1.669045268,1.462327567,1.087658791,-0.462967511,-1
0.584308514,-0.7790522,-0.055760172,1.646108095,1.310098372,0.253918262,-0.7790522,1
