nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_SA,nor_Turn_Over,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2,nor_SA-Order2,nor_Turn_Over-Order2,Label
2.01515689585,2.16332088634,2.05779382081,2.14763117165,-0.326844043096,0.0872786520282,-0.106580493513,0.0739652654827,0.800985845186,-0.0772186659236,2.12094162633,2.28657153792,2.16449786465,2.27361440187,-0.324439193752,-0.415482555401,-0.261378730166,-0.0114147022763,-0.338141483963,-0.0767382025552,stay
-0.970802780928,-0.881409466585,-0.992976980804,-0.864611408761,0.237867518096,0.75198236192,-0.199763687172,-0.25564825793,0.456712169666,-0.0772186554506,-0.976057702263,-0.890699056995,-0.996378782447,-0.875328090001,-0.00782233608286,-0.261260406634,-0.325173055411,-0.315508005727,-0.293385213735,-0.0767382025552,stay
-1.04453018035,-0.874001363536,-0.925014264927,-0.936847441865,0.0561822978793,1.04132244225,-0.208904370398,-0.283522551665,0.126450059012,-0.0772186588054,-1.04527317932,-0.883687677417,-0.932247476952,-0.943451840726,-0.120375928872,-0.080938784182,-0.331257819974,-0.34041265227,-0.212198127486,-0.0767382025552,stay
-3.10152462436,-3.18532951466,-3.28105508202,-3.02446879855,1.86786559597,-1.87874097746,1.5307980427,-2.05118382023,-0.0321317480357,-0.0772186256256,-2.83545283948,-2.90102840267,-2.9883523902,-2.76266925741,1.45550553571,1.24914136806,1.38387528984,-1.66128209119,-0.159903339358,-0.0767382025552,stay
0.525863427433,0.503905803479,0.547511245755,0.594556459929,-0.315486519169,-0.22725958698,0.302098798682,1.77418478696,-0.120990005376,-0.0772186656683,0.50459244193,0.481442135118,0.527584253802,0.574890869283,-0.319036621369,-0.362163137389,0.0563568456111,1.83821540611,-0.126825570401,-0.0767382025552,stay
0.968227823993,1.09655404736,1.07611014703,1.12187950158,0.622265200969,0.897218619535,0.379472733346,2.02689673064,0.262972888144,-0.0772186483528,0.969804345308,1.10592327842,1.08441771754,1.13372543509,0.263731788697,-0.179328583463,0.123471107164,2.15332611557,-0.25030070666,-0.0767382025552,stay
-1.30994881829,-1.2962632373,-0.683369052917,-1.3774872438,2.69506606153,-2.294943411,-1.16236888031,-0.111511184199,-3.78816160154,-0.0772185932209,-1.29155443133,-1.277737033,-0.701905801846,-1.35151068447,2.5103029228,2.00809266265,-0.796141357151,-0.184707816375,3.60341852902,-0.0767382025552,bdown
-1.346812518,-1.17773358852,-1.38565045032,-1.18967355773,-0.33626762332,0.589137038126,-1.15087458915,-0.0343623325073,0.964397975534,-0.0772186603889,-1.32540184833,-1.16827741687,-1.3613079896,-1.17915897976,-0.32889174622,-0.332554203327,-0.792540373198,-0.113307208909,-0.345140021997,-0.0767382025552,stay
-0.292510706203,-0.459147592822,-0.48703231816,-0.330064763795,0.549373104683,-1.15290357014,-0.546770355679,-0.99692333868,0.0862572904542,-0.0772186498752,-0.322873342704,-0.485451140686,-0.512087461098,-0.360453766687,0.208750468851,0.265466532902,-0.534475545058,-0.934744165486,-0.199761003976,-0.0767382025552,stay
0.946109604165,1.28175662357,1.12897003715,1.02797265855,-0.482438604632,0.621995437036,-0.229584342498,-0.304079843295,0.934379761443,-0.077218668792,0.946244865125,1.30567830705,1.14105386784,1.03285693742,-0.394463066629,-0.319920140287,-0.344909948102,-0.358698749397,-0.344541983321,-0.0767382025552,stay
