2014-12-1,4852.72
2014-11-28,-173.25
2014-11-27,-7667.43
2014-11-26,130.99
2014-11-25,507.22
2014-11-24,455.75
2014-11-21,-3100.08
2014-11-20,-6683.2
2014-11-19,27597.08
2014-11-18,-1850.96
2014-11-17,840.73
2014-11-14,-133.41
2014-11-13,60.62
2014-11-12,11045.61
2014-11-11,-2337.88
2014-11-10,0.73
2014-11-7,320.4
2014-11-6,6719.7
