-0.974661885,-0.565467434,0.220600823,1.630727892,-0.774584276,-0.960708043,-0.527235588,-0.183135096,1.663984378,-0.664553774,1
-1.056870465,-0.893790387,-0.035842562,1.600763784,-0.782626853,-1.027962532,-0.618517371,-0.188248811,1.587957242,-0.666791365,1
-1.016418624,-0.687654172,-0.259227568,1.615508027,-0.778669394,-0.995005188,-0.567411266,-0.172372526,1.625213528,-0.665694858,-1
-0.895063102,-0.927051718,-0.051831016,1.659740758,-0.766797018,-0.894550591,-0.624802064,-0.187741448,1.73877138,-0.662352682,-1
-0.870270038,-0.645104437,-0.066625527,1.668777552,-0.764371479,-0.873735578,-0.554255434,-0.18718559,1.762301494,-0.661660156,-1
-0.844172076,-0.801193849,-0.213774677,1.678289967,-0.76181828,-0.851717996,-0.598150419,-0.177136943,1.787191039,-0.66092762,-1
-0.939429637,-0.356190854,0.138599433,1.643569652,-0.771137457,-0.931551216,-0.441335761,-0.187483508,1.696944409,-0.663583712,1
-0.93029535,-0.920881564,-0.057037646,1.646898997,-0.770243837,-0.923959377,-0.623677399,-0.187555294,1.705526524,-0.663331127,-1
-0.969442293,-0.694576244,0.102530241,1.632630375,-0.774073636,-0.956401139,-0.569467121,-0.188588425,1.668853073,-0.664410481,1
-1.069919445,-0.877801064,0.125216889,1.596007576,-0.783903452,-1.038537668,-0.615302211,-0.187951045,1.57600269,-0.667143205,1
-1.041211688,-0.891534632,-0.184495388,1.606471233,-0.781094933,-1.01523614,-0.618071412,-0.179790994,1.60234366,-0.666367952,-1
-1.037296993,-0.976435064,-0.048617752,1.607898095,-0.780711954,-1.012048366,-0.633127582,-0.187851201,1.605947245,-0.666261893,-1
-1.047736178,-1.080199802,0.008669018,1.604093129,-0.781733233,-1.020543606,-0.646706435,-0.189150511,1.596343889,-0.666544534,1
-1.028162707,-0.978248514,0.035828625,1.611227441,-0.779818334,-1.004600621,-0.633410439,-0.189331482,1.614366471,-0.666014103,-1
-1.089492917,-1.016972312,0.10389722,1.588873265,-0.785818352,-1.05434891,-0.63906377,-0.188555547,1.558129037,-0.667669253,1
-1.047736178,-0.965775515,-0.101075109,1.604093129,-0.781733233,-1.020543606,-0.63143218,-0.185569479,1.596343889,-0.666544534,-1
-0.969442293,-0.918869077,-0.11282074,1.632630375,-0.774073636,-0.956401139,-0.623306516,-0.184915547,1.668853073,-0.664410481,-1
-1.067309649,-0.720871273,0.261160278,1.596958818,-0.783648132,-1.036424837,-0.57706157,-0.180041405,1.578391118,-0.66707291,1
-1.199104356,-0.718173213,-0.389284299,1.548921121,-0.796541788,-1.141750639,-0.576298009,-0.154410247,1.459326664,-0.670577153,1
-1.132554554,-0.957062108,0.034312837,1.57317778,-0.79003113,-1.088916266,-0.630004727,-0.189328755,1.51905273,-0.668819327,-1
-1.263044362,-0.589838436,-0.070103535,1.525615704,-0.802797126,-1.191840636,-0.535836169,-0.187042861,1.402702949,-0.672243673,1
-1.26434926,-0.599547029,-0.383844072,1.525140084,-0.802924786,-1.192856019,-0.539180845,-0.155290193,1.401555119,-0.672277455,1
-0.898977796,-0.853363716,-0.1903509,1.658313896,-0.767179998,-0.897828114,-0.610144935,-0.179286231,1.735066337,-0.662461727,-1
-0.767183089,-0.822114872,0.049358249,1.706351592,-0.754286343,-0.786126491,-0.60312148,-0.189317215,1.861338273,-0.658745357,-1
