-1.915491514,-0.096045596,0.652759496,1.003025827,-1.471162774,3.66910774,0.009224757,0.42609496,1
-1.899580341,-0.915805248,0.061450964,1.007100916,-1.462798461,3.608405472,0.838699252,0.003776221,-1
-1.961633916,-0.90762357,-0.03528991,0.991208066,-1.495419283,3.84800762,0.823780545,0.001245378,1
-1.808886654,-0.799096942,-0.138430719,1.030328928,-1.415121874,3.272070927,0.638555923,0.019163064,-1
-1.831162296,-0.571856383,0.218672558,1.024623803,-1.426831913,3.353155354,0.327019723,0.047817688,1
-1.708646263,-0.742907591,-0.172141554,1.056001994,-1.362426699,2.919472052,0.551911689,0.029632715,-1
-1.597268051,-0.808456528,-0.094508268,1.084527623,-1.303876505,2.551265227,0.653601958,0.008931813,-1
-1.454067493,-0.624925872,-0.038456064,1.121203431,-1.228597683,2.114312274,0.390532345,0.001478869,-1
-1.469978666,-0.658957836,0.180024982,1.117128341,-1.236961997,2.160837278,0.43422543,0.032408994,1
-1.484298722,-0.608435173,0.057381072,1.11346076,-1.244489879,2.203142696,0.37019336,0.003292587,1
-1.43815632,-0.323859191,-0.462964617,1.125278521,-1.22023337,2.068293601,0.104884776,0.214336237,-1
-1.151755203,-0.877953045,0.073701624,1.198630137,-1.069675727,1.326540048,0.770801549,0.005431929,-1
-1.065834868,-0.730873838,-0.106082663,1.220635622,-1.024508435,1.136003966,0.534176567,0.011253531,-1
-1.196306488,-0.809920953,0.074314362,1.187219886,-1.093095805,1.431149213,0.65597195,0.005522624,1
-1.199488722,-0.637373484,-0.018772626,1.212496691,-1.034160799,1.438773194,0.406244958,0.000352411,1
-1.051514812,-0.695186437,0.155566696,1.251036968,-0.954881538,1.1056834,0.483284182,0.024200997,-1
-0.973550064,-0.957541361,0.029449237,1.271343135,-0.913110744,0.947799727,0.916885458,0.000867258,-1
-0.949683304,-0.726830751,-0.301015308,1.277559309,-0.900323766,0.901898378,0.528282941,0.090610216,-1
-0.693513417,-0.61690337,-0.224906695,1.344279573,-0.763076873,0.48096086,0.380569768,0.050583021,1
-0.594864143,-0.183720084,0.034301958,1.369973091,-0.710224032,0.353863349,0.033753069,0.001176624,-1
-0.682375595,-0.576568011,0.179940961,1.347180454,-0.757109617,0.465636453,0.332430671,0.032378749,1
-0.70942459,-0.680064657,-0.194093557,1.340135457,-0.771601525,0.503283249,0.462487938,0.037672309,1
-0.763522578,-0.597515656,-0.026080397,1.326045464,-0.800585341,0.582966727,0.357024959,0.000680187,1
-0.631459841,-0.737336409,-0.127005923,1.360441625,-0.729830731,0.398741531,0.54366498,0.016130504,-1
-0.637824311,-0.613592496,0.087058902,1.358783979,-0.733240592,0.406819852,0.376495751,0.007579252,1
-0.497805987,-0.481889751,-0.046093772,1.395252197,-0.658223657,0.247810801,0.232217732,0.002124636,-1
-0.523263864,-0.394151591,0.056944573,1.388621612,-0.6718631,0.273805071,0.155355477,0.003242684,1
-0.663282188,-0.446775386,0.209006053,1.352153393,-0.746880035,0.439943261,0.199608246,0.04368353,1
-0.499397104,-0.484118223,-0.271968659,1.394837786,-0.659076122,0.249397467,0.234370454,0.073966951,-1
-0.505761574,-0.437352129,-0.087458708,1.39318014,-0.662485983,0.25579477,0.191276885,0.007649026,1
-0.674420009,0.7898997,0.134030698,1.349252512,-0.752847291,0.454842349,0.623941536,0.017964228,1
-0.757158109,-0.245926312,0.238159265,1.32770311,-0.79717548,0.573288402,0.060479751,0.056719836,1
-0.841487327,-0.476541416,0.073027408,1.305739296,-0.842356135,0.708100922,0.227091721,0.005333002,1
-0.975141181,-0.259997526,0.294238109,1.270928724,-0.913963209,0.950900323,0.067598714,0.086576065,1
-1.026056935,-0.435887704,-0.274032295,1.257667553,-0.941242095,1.052792834,0.18999809,0.075093699,-1
-0.878083025,-0.780505112,-0.028408391,1.29620783,-0.861962834,0.771029799,0.60918823,0.000807037,-1
-0.81602945,-0.599330269,-0.220201523,1.312369882,-0.828716692,0.665904063,0.359196771,0.048488711,-1
-0.932181014,0.041260167,0.197122216,1.282117836,-0.89094665,0.868961443,0.001702401,0.038857168,1
-0.968776712,-0.445852161,0.154404748,1.27258637,-0.910553349,0.938528318,0.198784149,0.023840826,1
-1.091292745,-0.70960784,0.181273,1.240676679,-0.976193167,1.190919855,0.503543287,0.032859901,1
-1.056288164,-0.729377577,-0.185525472,1.249793733,-0.957438933,1.115744685,0.53199165,0.034419701,-1
-1.064243751,-1.000964746,0.043243014,1.247721675,-0.961701259,1.132614762,1.001930423,0.001869958,1
-1.040376991,-0.854203892,0.075408684,1.253937849,-0.948914281,1.082384283,0.729664289,0.00568647,-1
-1.115159505,-0.909947548,0.156023687,1.234460505,-0.988980145,1.243580722,0.82800454,0.024343391,1
-0.968776712,-0.768726041,-0.100639746,1.27258637,-0.910553349,0.938528318,0.590939726,0.010128358,-1
-1.08811051,-0.483704364,0.342273487,1.241505502,-0.974488237,1.183984482,0.233969912,0.11715114,1
-1.167666376,-0.823705649,0.073613505,1.220784923,-1.017111495,1.363444766,0.678490996,0.005418948,-1
-1.326778108,-0.295080056,-0.050048903,1.179343765,-1.102358013,1.760340148,0.087072239,0.002504893,1
-1.328369225,-0.309055764,-0.421618124,1.178929353,-1.103210478,1.764564798,0.095515465,0.177761842,1
-0.722153528,-0.629446488,0.091432089,1.336820165,-0.778421246,0.521505718,0.396202881,0.008359827,-1
-0.70942459,-0.722915006,0.106535362,1.340135457,-0.771601525,0.503283249,0.522606106,0.011349783,-1
-0.618730903,-0.843761905,-0.030441288,1.363756917,-0.72301101,0.38282793,0.711934152,0.000926672,-1
-0.594864143,-0.684776285,-0.229995084,1.369973091,-0.710224032,0.353863349,0.46891856,0.052897739,-1
-0.470756993,-0.462979567,-0.061916346,1.402297194,-0.643731749,0.221612146,0.214350079,0.003833634,-1
-0.784207104,0.199800092,0.241962749,1.320658113,-0.811667388,0.614980782,0.039920077,0.058545972,1
-0.793753807,-0.919370805,-0.047987316,1.318171644,-0.816782179,0.630045106,0.845242677,0.002302782,1
-0.835122858,-0.89597184,0.090667703,-0.856871857,-0.7721541,0.697430188,0.802765538,0.008220632,1
-0.831940623,-0.997781214,0.086927747,-0.857122738,-0.770415849,0.6921252,0.995567351,0.007556433,-1
-0.809664981,-1.012616476,0.095495833,-0.858878912,-0.758248088,0.655557381,1.025392127,0.009119454,-1
-0.801709394,-0.83548472,-0.148461998,-0.859506117,-0.75390246,0.642737952,0.698034717,0.022040965,-1
-0.690331182,-0.888076679,-0.107888088,-0.868286983,-0.693063659,0.476557141,0.788680188,0.01163984,-1
-0.656917718,-0.67404778,-0.0824236,-0.870921243,-0.674812018,0.431540888,0.45434041,0.00679365,-1
-0.688740065,-0.856336859,-0.213090484,-0.868412424,-0.692194533,0.474362877,0.733312816,0.045407554,-1
-0.734882467,-0.439230413,-0.163948489,-0.864774637,-0.717399179,0.54005224,0.192923356,0.026879107,1
-0.825576154,-0.566858237,-0.018465232,-0.857624502,-0.766939346,0.681575986,0.321328261,0.000340965,1
-0.849442913,-0.307623174,-0.138274973,-0.855742888,-0.779976232,0.721553262,0.094632017,0.019119968,1
-0.590090791,0.014454822,-0.698669953,-0.876189763,-0.638308737,0.348207142,0.000208942,0.488139703,-1
-0.044337553,-0.425955082,-0.184631982,-0.91921601,-0.340198611,0.001965819,0.181437732,0.034088969,-1
0.106818592,-0.69789244,-0.000130227,-0.931132901,-0.257631667,0.011410212,0.487053858,1.69591E-08,-1
0.106818592,-0.841183244,0.035058147,-0.931132901,-0.257631667,0.011410212,0.70758925,0.001229074,-1
0.073405129,-0.480839185,-0.182871641,-0.928498641,-0.275883307,0.005388313,0.231206322,0.033442037,1
0.522100211,0.13129047,-0.360952967,-0.963872989,-0.030789851,0.27258863,0.017237188,0.130287044,-1
0.568242613,0.075292131,-0.1811113,-0.967510777,-0.005585204,0.322899667,0.005668905,0.032801303,-1
0.566651496,-0.033775697,-0.044274001,-0.967385336,-0.00645433,0.321093918,0.001140798,0.001960187,1
0.654162948,-0.33885363,-0.204092048,-0.974284588,0.041347585,0.427929163,0.114821783,0.041653564,-1
0.630296188,0.029703943,-0.594981983,-0.972402974,0.028310699,0.397273285,0.000882324,0.35400356,-1
0.625522837,0.015505388,0.496333026,-0.972026651,0.025703322,0.39127882,0.000240417,0.246346473,1
0.569833731,-0.497043366,-0.036749005,-0.967636218,-0.004716079,0.324710481,0.247052108,0.001350489,1
0.63506954,-0.152171276,-0.268743076,-0.972779297,0.030918076,0.403313321,0.023156097,0.072222841,-1
0.821230266,0.580773442,-0.177393886,-0.987455888,0.132605787,0.67441915,0.337297791,0.031468591,-1
0.646207362,0.828197598,0.920972733,-0.973657384,0.037001956,0.417583955,0.685911261,0.848190775,1
0.628705071,0.24987706,0.090081606,-0.972277533,0.027441573,0.395270066,0.062438545,0.008114696,1
0.503006803,0.265985735,0.569562386,-0.962367698,-0.041219359,0.253015844,0.070748411,0.324401312,1
0.447317697,0.175382397,-0.717560316,-0.957977264,-0.07163876,0.200093122,0.030758985,0.514892807,1
0.725763227,-0.156628222,0.037812393,-0.979929431,0.080458243,0.526732262,0.0245324,0.001429777,-1
0.693940881,0.194610934,-0.552196889,-0.977420612,0.063075728,0.481553946,0.037873416,0.304921404,1
0.693940881,0.709674678,0.583950457,-0.977420612,0.063075728,0.481553946,0.503638149,0.340998136,-1
0.503006803,0.013054068,-0.782406027,-0.962367698,-0.041219359,0.253015844,0.000170409,0.612159191,-1
0.601656077,-0.45989154,-0.10455799,-0.970145037,0.012666436,0.361990035,0.211500229,0.010932373,-1
0.51096239,-0.347130814,-0.36808245,-0.962994903,-0.036873731,0.261082564,0.120499802,0.13548469,1
0.662118535,0.403164156,-1.052871435,-0.974911793,0.045693214,0.438400954,0.162541337,1.108538259,-1
