quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2
2017-04-06,1929,sz300226,38.88,38.51,39.21,38.51,day,17376.0,-494.4,237.569401604,12.0721003135,1511.6544,1483.0201,1537.4241,1483.0201,301925376.0,244431.36,56439.2205785,145.735605979,-1.10143032449,-1.14388807156,-1.14325170541,-1.06600475117,-0.909647019023,-0.0457349854799,1.56692634526,-0.792767215257,-1.06036239764,-1.08995808883,-1.08225752004,-1.03536800916,-0.621581451661,-0.187946332449,1.50358291651,-0.669560941737
2017-04-05,1928,sz300226,39.0,39.0,39.2,38.64,day,18148.0,-908.66,238.371375694,12.1128526646,1521.0,1521.0,1536.64,1493.0496,329349904.0,825662.9956,56820.9127503,146.721199674,-1.08648774726,-1.08339168476,-1.14442023446,-1.04904107604,-0.892574048531,-0.117416555022,1.57300642751,-0.791138850498,-1.0484276487,-1.04209107068,-1.08316419545,-1.02160427618,-0.618277214344,-0.184645431588,1.51862798589,-0.669120079409
2017-03-31,1927,sz300226,38.05,38.47,38.64,37.82,day,15665.0,-28.37,233.312769895,11.855799373,1447.8025,1479.9409,1493.0496,1430.3524,245392225.0,804.8569,54434.8485961,140.559978774,-1.20478315032,-1.14882655211,-1.20985786077,-1.15604271915,-0.947486206212,0.0349046173154,1.53465513947,-0.801410074358,-1.14190412808,-1.09383888162,-1.13356891888,-1.1076452074,-0.628392834057,-0.189329923577,1.42457706375,-0.671876032703
2017-03-30,1926,sz300226,38.89,37.89,38.99,37.8,day,21085.0,-482.61,237.139272271,12.0766773163,1512.4321,1435.6521,1520.2201,1428.84,444577225.0,232912.4121,56235.0344532,145.846135002,-1.10018510972,-1.22043452016,-1.16895934432,-1.15865251532,-0.827621568826,-0.0436949002558,1.56366536494,-0.792584329365,-1.05936923998,-1.14965716427,-1.10215095671,-1.10972071164,-0.604394079725,-0.188011750267,1.49553456068,-0.669511501402
2017-03-29,1925,sz300226,39.6,38.88,39.6,38.73,day,19269.0,368.12,242.973651192,12.3738019169,1568.16,1511.6544,1568.16,1500.0129,371294361.0,135512.3344,59036.1951736,153.110973879,-1.01177486112,-1.09820712642,-1.0976790728,-1.03729699326,-0.867782856924,0.103511351028,1.60789809535,-0.780711953527,-0.98820222067,-1.05386956417,-1.04671679228,-1.01204836592,-0.613223547054,-0.188564899787,1.60594724524,-0.666261892768
2017-03-28,1924,sz300226,39.47,39.4,39.58,39.22,day,11028.0,-247.3,246.047678795,12.5303514377,1557.8809,1552.36,1566.5764,1538.2084,121616784.0,61157.29,60539.4602406,157.009707152,-1.02796265312,-1.03400687921,-1.10001613088,-0.973356987012,-1.05003460539,-0.00297798303215,1.63120351244,-0.77445661572,-1.00132909084,-1.00256727813,-1.04854795052,-0.959631728677,-0.643305886751,-0.188987173138,1.66520108615,-0.664517964579
2017-03-27,1923,sz300226,40.2,39.4,40.2,39.37,day,18275.0,-1859.88,246.988707654,12.5782747604,1616.04,1552.36,1616.04,1549.9969,333975625.0,3459153.6144,61003.4217084,158.212995948,-0.937061974975,-1.03400687921,-1.02756733032,-0.953783515711,-0.889765412194,-0.282011115396,1.6383378238,-0.772541716391,-0.92705732046,-1.00256727813,-0.991351891796,-0.943454076122,-0.617719885519,-0.169689446883,1.68348894476,-0.663979725848
2017-03-24,1922,sz300226,39.69,40.06,40.1,39.41,day,14827.0,-227.01,247.239648683,12.5910543131,1575.2961,1604.8036,1608.01,1553.1481,219839929.0,51533.5401,61127.4438807,158.534648715,-1.0005679282,-0.952521950056,-1.03925262073,-0.948563923365,-0.966018782989,0.000532901547631,1.64024030682,-0.77203107657,-0.97908910199,-0.936471297024,-1.00063719152,-0.939129605771,-0.631471495976,-0.189041827844,1.68837749716,-0.663835848519
2017-03-23,1921,sz300226,40.3,39.64,40.87,39.0,day,20816.0,-778.59,244.667503137,12.4600638978,1624.09,1571.3296,1670.3569,1521.0,433305856.0,606202.3881,59862.1870912,155.253192336,-0.924609827285,-1.00437599588,-0.949275884541,-1.00206474492,-0.833570570202,-0.0949098641752,1.62073985579,-0.777265134735,-0.91677711063,-0.97865941667,-0.928543834919,-0.983247245174,-0.605752107767,-0.185891781002,1.63850517182,-0.665303664827
2017-03-22,1920,sz300226,40.68,40.38,41.09,40.22,day,22251.0,-560.79,252.321204517,12.8498402556,1654.8624,1630.5444,1688.3881,1617.6484,495107001.0,314485.4241,63665.9902489,165.118394594,-0.877291666061,-0.913014105617,-0.923568245631,-0.842867178342,-0.801835191115,-0.0572227936243,1.67876558814,-0.761690620195,-0.87747938032,-0.904029522807,-0.907693885176,-0.850614235445,-0.598306012448,-0.187548485006,1.7884387744,-0.660890897115
2017-03-21,1919,sz300226,41.77,41.37,41.77,41.2,day,13935.0,287.17,258.469259724,13.1629392971,1744.7329,1711.4769,1744.7329,1697.44,194184225.0,82466.6089,66806.3582223,173.26297094,-0.741563256233,-0.790786711885,-0.844108270815,-0.714987165845,-0.98574558309,0.0895041501051,1.72537642233,-0.749179944581,-0.762710734658,-0.802028268305,-0.842540914311,-0.741114232765,-0.634562616981,-0.188866154348,1.91222191042,-0.657247776316
2017-03-20,1918,sz300226,41.3,41.84,41.84,40.98,day,21728.0,-1488.49,257.089084065,13.0926517572,1705.69,1750.5856,1750.5856,1679.3604,472105984.0,2215602.4801,66094.7971455,171.417530035,-0.800088350379,-0.732759565365,-0.835928567526,-0.743694923752,-0.813401465166,-0.217747565663,1.71491276568,-0.751988463597,-0.812570263154,-0.752738595282,-0.835773283712,-0.765925318749,-0.601077284162,-0.176751758634,1.88417447703,-0.658073253769
2017-03-17,1917,sz300226,41.92,41.6,42.88,41.6,day,35335.0,-223.62,260.978670013,13.2907348243,1757.2864,1730.56,1838.6944,1730.56,1248562225.0,50005.9044,68109.8662015,176.643632169,-0.722885034697,-0.762390448694,-0.71440154722,-0.662791242377,-0.512479302635,0.00111949093775,1.74440125262,-0.744073546371,-0.746679354023,-0.777977359958,-0.733890766083,-0.695662830753,-0.507526150406,-0.189050503514,1.9636019738,-0.655735585047
2017-03-16,1916,sz300226,41.67,41.87,41.98,41.52,day,21642.0,-416.79,260.476787955,13.2651757188,1736.3889,1753.0969,1762.3204,1723.9104,468376164.0,173713.9041,67848.1570633,175.964886852,-0.754015403924,-0.729055704949,-0.819569160946,-0.67323042707,-0.815303376386,-0.0323057221858,1.74059628656,-0.745094826013,-0.77336639563,-0.749573541065,-0.822204026522,-0.704788242674,-0.601526670581,-0.188347947394,1.95328624706,-0.656039192144
2017-03-15,1915,sz300226,41.4,41.68,41.85,41.05,day,22995.0,487.06,257.528230866,13.1150159744,1713.96,1737.2224,1751.4225,1685.1025,528770025.0,237227.4436,66320.7896928,172.00364401,-0.787636202688,-0.752513487585,-0.834760038484,-0.734560637145,-0.785381447533,0.124092159896,1.71824211098,-0.75109484391,-0.80200910349,-0.76958057056,-0.83480555428,-0.758045291712,-0.594250131518,-0.187987244562,1.89308237141,-0.657811081261
2017-03-14,1914,sz300226,41.42,41.4,41.75,40.88,day,19744.0,-1338.13,256.461731493,13.0607028754,1715.6164,1713.96,1743.0625,1671.1744,389825536.0,1790591.8969,65772.6197204,170.581959599,-0.78514577315,-0.787082851469,-0.846445328898,-0.756743904619,-0.857278114718,-0.191729990236,1.71015655811,-0.753265063149,-0.79989380665,-0.798898755253,-0.844472441667,-0.777159170708,-0.610990823122,-0.179165456916,1.87147528624,-0.658447009739
2017-03-13,1913,sz300226,41.25,41.39,41.59,40.54,day,22337.0,-518.27,254.328732748,12.9520766773,1701.5625,1713.1321,1729.7281,1643.4916,498941569.0,268603.7929,64683.1043011,167.756290255,-0.806314424224,-0.788317471607,-0.865141793561,-0.801110439567,-0.799933279895,-0.0498653361412,1.69398545237,-0.757605501627,-0.817841265151,-0.799942178335,-0.859891358314,-0.815148967556,-0.597844005492,-0.18780905361,1.8285301166,-0.659710949609
2017-03-10,1912,sz300226,41.9,41.4,42.18,41.37,day,17945.0,-1010.76,259.535759097,13.2172523962,1755.61,1713.96,1779.1524,1711.4769,322023025.0,1021635.7776,67358.8102499,174.695760904,-0.725375464236,-0.787082851469,-0.796198580118,-0.692803898371,-0.897063443622,-0.135083450813,1.7334619752,-0.747009725342,-0.748820191757,-0.798898755253,-0.80274074321,-0.721851044815,-0.619159991506,-0.183532473027,1.93399778034,-0.656606880252
2017-03-09,1911,sz300226,41.86,42.07,42.41,41.33,day,21832.0,33.82,259.284818068,13.2044728435,1752.2596,1769.8849,1798.6081,1708.1689,476636224.0,1143.7924,67228.6168804,174.358103073,-0.730356323312,-0.704363302175,-0.769322412166,-0.698023490718,-0.811101479504,0.0456656775429,1.73155949218,-0.747520365163,-0.753098802319,-0.728415204666,-0.780243606735,-0.726390695716,-0.600531459341,-0.189327998712,1.92886597932,-0.656757916747
2017-03-08,1910,sz300226,42.72,41.87,42.74,41.69,day,22649.0,-2250.98,261.543287327,13.3194888179,1824.9984,1753.0969,1826.7076,1738.0561,512977201.0,5066910.9604,68404.8911461,177.40878237,-0.623267853173,-0.729055704949,-0.730760953799,-0.651047159596,-0.793033322909,-0.349685189282,1.74868183943,-0.742924606774,-0.660208103334,-0.749573541065,-0.747751417485,-0.68537574577,-0.596152925922,-0.160558753914,1.97523090173,-0.655393328496
2017-03-07,1909,sz300226,43.29,42.69,43.29,42.21,day,25969.0,-615.93,264.805520703,13.4856230032,1874.0241,1822.4361,1874.0241,1781.6841,674388961.0,379369.7649,70121.9637946,181.862027784,-0.552290611337,-0.627816853575,-0.666491856522,-0.583192459088,-0.719610703698,-0.0667639555627,1.77341411879,-0.736286289101,-0.597600093012,-0.662183612592,-0.693038106835,-0.625503953289,-0.576705270855,-0.187179997189,2.04291234512,-0.653401363499
2017-03-06,1908,sz300226,42.6,42.99,43.3,42.05,day,28725.0,-113.13,263.801756587,13.4345047923,1814.76,1848.1401,1874.89,1768.2025,825125625.0,12798.3969,69591.3667785,180.485919015,-0.638210430402,-0.590778249414,-0.665323327481,-0.604070828475,-0.658661083654,0.0202381522103,1.76580418668,-0.738328848385,-0.673282997785,-0.629788218335,-0.692036843942,-0.6440050892,-0.558543802029,-0.18926181048,2.02199792898,-0.654016905704
2017-03-03,1907,sz300226,41.5,42.53,42.65,41.17,day,27072.0,628.89,258.281053952,13.1533546326,1722.25,1808.8009,1819.0225,1694.9689,732893184.0,395502.6321,66709.1028307,173.010738091,-0.775184054998,-0.647570775795,-0.741277715172,-0.718901860105,-0.695217586532,0.148633744911,1.72394956006,-0.749562924447,-0.791422402931,-0.679368396274,-0.756637900291,-0.744505384924,-0.569656404348,-0.187088376238,1.90838841783,-0.657360601673
2017-03-02,1906,sz300226,42.22,41.55,42.65,41.36,day,23157.0,-688.15,259.473023839,13.214057508,1782.5284,1726.4025,1819.0225,1710.6496,536246649.0,473550.4225,67326.2501004,174.611315824,-0.685528591626,-0.768563549388,-0.741277715172,-0.694108796458,-0.78179877756,-0.07926055903,1.73298635445,-0.747137385297,-0.71444419172,-0.783217161219,-0.756637900291,-0.722986369238,-0.593349312367,-0.186645131234,1.93271436468,-0.656644653073
2017-03-01,1905,sz300226,42.23,42.23,43.18,42.2,day,25899.0,-1718.14,264.742785445,13.482428115,1783.3729,1783.3729,1864.5124,1780.84,670758201.0,2952005.0596,70088.7424454,181.775867877,-0.684283376857,-0.684609379956,-0.679345675978,-0.584497357174,-0.72115877097,-0.257485103551,1.77293849804,-0.736413949057,-0.713365727471,-0.711415940826,-0.704036735155,-0.626662332771,-0.577142722055,-0.172569618916,2.04160286712,-0.653439903374
2017-02-28,1904,sz300226,42.77,42.61,43.49,42.16,day,27368.0,-817.78,264.491844417,13.4696485623,1829.2729,1815.6121,1891.3801,1777.4656,749007424.0,668764.1284,69955.9357629,181.431432392,-0.617041779328,-0.637693814685,-0.643121275694,-0.589716949521,-0.688671473494,-0.101691114381,1.77103601501,-0.736924588877,-0.654749375766,-0.670784070513,-0.672968908571,-0.631293106048,-0.567714884219,-0.185536483579,2.03636805776,-0.653593971557
2017-02-27,1903,sz300226,42.32,42.76,44.0,42.06,day,40095.0,-1070.56,263.864491844,13.4376996805,1790.9824,1828.4176,1936.0,1769.0436,1607609025.0,1146098.7136,69624.4700563,180.571772704,-0.673076443935,-0.619174512604,-0.583526294583,-0.602765930388,-0.407210728104,-0.145430956869,1.76627980744,-0.73820118843,-0.703648055831,-0.654644978498,-0.621373747266,-0.642850826693,-0.464266487546,-0.182825629511,2.023302753,-0.653978502803
2017-02-24,1902,sz300226,41.11,42.31,44.54,41.1,day,65918.0,263.03,257.841907152,13.1309904153,1690.0321,1790.1361,1983.8116,1689.21,4345182724.0,69184.7809,66482.4490837,172.422909288,-0.823747430991,-0.674732418846,-0.520425726347,-0.728036146712,0.163871288727,0.0853270799348,1.72062021476,-0.750456544134,-0.832566101354,-0.702892110666,-0.566087939494,-0.752408467021,-0.13443061302,-0.188941583823,1.8994544611,-0.657623541236
2017-02-23,1901,sz300226,40.96,41.12,41.35,40.58,day,33381.0,771.15,254.579673777,12.96485623,1677.7216,1690.8544,1709.8225,1646.7364,1114291161.0,594672.3225,64810.8103002,168.087497065,-0.842425652527,-0.821652215353,-0.893186490554,-0.79589084722,-0.555692494785,0.173249735069,1.6958879354,-0.757094861806,-0.848287160126,-0.828019320984,-0.882908725965,-0.810696047591,-0.523703765582,-0.185957261958,1.83356387354,-0.659562798696
2017-02-22,1900,sz300226,40.3,40.95,41.1,40.05,day,26137.0,-34.65,251.254705144,12.7955271565,1624.09,1676.9025,1689.21,1604.0025,683142769.0,1200.6225,63128.9268571,163.725515214,-0.924609827285,-0.842640757711,-0.922399716589,-0.865050445816,-0.715895342244,0.0338179561443,1.67068003527,-0.763860839434,-0.91677711063,-0.8456032496,-0.906743500637,-0.869340844343,-0.575650570513,-0.189327675965,1.76726947467,-0.66151394092
2017-02-21,1899,sz300226,39.4,40.5,41.2,39.21,day,32939.0,1044.8,245.984943538,12.5271565495,1552.36,1640.25,1697.44,1537.4241,1084977721.0,1091607.04,60508.5924475,156.929651216,-1.0366791565,-0.898198663952,-0.910714426175,-0.974661885099,-0.565467433849,0.220600822563,1.63072789168,-0.774584275675,-1.00837952692,-0.891797312314,-0.897226935662,-0.960708043127,-0.527235587984,-0.183135095826,1.6639843777,-0.664553774108
2017-02-20,1898,sz300226,39.09,39.4,39.48,38.58,day,18093.0,-437.23,242.032622334,12.3258785942,1528.0281,1552.36,1558.6704,1488.4164,327356649.0,191170.0729,58579.7902738,151.92728312,-1.07528081434,-1.03400687921,-1.1117014213,-1.05687046456,-0.893790387103,-0.0358425620483,1.60076378399,-0.782626852856,-1.03945245084,-1.00256727813,-1.05768986579,-1.02796253209,-0.618517371168,-0.188248811216,1.58795724207,-0.666791365173
2017-02-17,1897,sz300226,40.18,39.09,40.5,38.89,day,27414.0,-1728.21,243.977415307,12.4249201278,1614.4324,1528.0281,1640.25,1512.4321,751527396.0,2986709.8041,59524.9791801,154.378640182,-0.939552404513,-1.07228010351,-0.992511459073,-1.01641862387,-0.687654172144,-0.259227568199,1.61550802746,-0.778669394243,-0.929110297519,-1.03323338043,-0.963357233467,-0.995005188027,-0.56741126603,-0.172372525512,1.62521352794,-0.665694857568
2017-02-16,1896,sz300226,39.9,40.18,40.5,39.82,day,16589.0,-529.63,249.811794228,12.7220447284,1592.01,1614.4324,1640.25,1585.6324,275194921.0,280507.9369,62405.9325356,161.850422072,-0.974418418047,-0.937706508391,-0.992511459073,-0.89506310181,-0.927051718215,-0.0518310162214,1.65974075786,-0.766797018405,-0.957744704588,-0.924335879493,-0.963357233467,-0.894550590723,-0.624802063769,-0.187741448206,1.7387713798,-0.662352682008
2017-02-15,1895,sz300226,40.25,40.1,41.48,40.01,day,29338.0,-615.13,251.003764115,12.7827476038,1620.0625,1608.01,1720.5904,1600.8001,860718244.0,378384.9169,63002.8896001,163.398636303,-0.93083590113,-0.947583469501,-0.877995613016,-0.870270038162,-0.645104437396,-0.066625527388,1.66877755225,-0.764371479255,-0.921920408157,-0.932430190887,-0.870457520619,-0.873735577731,-0.554255434333,-0.187185590287,1.76230149415,-0.661660155936
2017-02-14,1894,sz300226,40.51,40.53,40.89,40.21,day,22280.0,-1465.53,252.25846926,12.8466453674,1641.0601,1642.6809,1671.9921,1616.8441,496398400.0,2147778.1809,63634.3353133,165.036297196,-0.898460317135,-0.894494803536,-0.946938826459,-0.844172076428,-0.801193848959,-0.21377467705,1.67828996739,-0.76181828015,-0.895105534375,-0.888733588228,-0.926653010247,-0.851717996394,-0.598150418566,-0.177136942912,1.78719103934,-0.660927619803
2017-02-13,1893,sz300226,39.7,40.8,42.8,39.48,day,42402.0,570.9,247.678795483,12.6134185304,1576.09,1664.64,1831.84,1558.6704,1797929604.0,325926.81,61344.7857319,159.098327022,-0.999322713428,-0.861160059791,-0.723749779551,-0.939429636758,-0.356190853851,0.1385994326,1.64356965212,-0.771137456883,-0.978075256203,-0.86105798513,-0.741816688679,-0.931551215755,-0.441335760736,-0.187483507674,1.69694440912,-0.663583711627
2017-02-10,1892,sz300226,40.0,39.71,40.28,39.55,day,16868.0,-559.72,248.117942284,12.6357827476,1600.0,1576.8841,1622.4784,1564.2025,284529424.0,313286.4784,61562.513283,159.663005645,-0.961966270356,-0.99573365491,-1.01821909798,-0.930295350151,-0.920881564372,-0.0570376459407,1.64689899742,-0.770243837197,-0.947541117439,-0.971658941358,-0.983907000917,-0.923959376954,-0.623677398537,-0.187555293996,1.70552652411,-0.663331127288
