quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB
2017-03-30,2684,sz300146,10.86,10.66,10.88,10.65,day,88130.0,-2049.16,22.5922783199,3.84476534296,-1.39317023388,-1.54691375305,-1.42853696042,-1.50359352518,-0.324894155726,-0.571173921543,-0.713251817701,-1.15575617856
2017-03-29,2683,sz300146,10.98,10.84,11.0,10.84,day,75406.0,-1561.12,22.9953330505,3.91335740072,-1.29976809368,-1.40635193283,-1.3382034885,-1.3499840102,-0.505671129424,-0.34409785591,-0.679656710352,-1.1018446327
2017-03-28,2682,sz300146,10.97,10.97,11.03,10.94,day,50722.0,-673.61,23.2074671192,3.94945848375,-1.30755160536,-1.30483506267,-1.31562012052,-1.26913689705,-0.856370502166,0.0688442779509,-0.661975074906,-1.07347013487
2017-03-27,2681,sz300146,11.05,10.96,11.09,10.94,day,73146.0,-1650.44,23.2074671192,3.94945848375,-1.24528351189,-1.31264405268,-1.27045338456,-1.26913689705,-0.537780211517,-0.385656814566,-0.661975074906,-1.07347013487
2017-03-24,2680,sz300146,11.12,11.05,11.13,10.93,day,88161.0,-2472.7,23.1862537123,3.94584837545,-1.19079893011,-1.24236314257,-1.24034222726,-1.27722160836,-0.324453721414,-0.768239319539,-0.663743238451,-1.07630758466
2017-03-23,2679,sz300146,11.11,11.14,11.18,10.96,day,86249.0,-764.28,23.249893933,3.95667870036,-1.19858244179,-1.17208223246,-1.20270328063,-1.25296747442,-0.351618573167,0.0266571890424,-0.658438747817,-1.06779523531
2017-03-22,2678,sz300146,11.14,11.11,11.18,11.04,day,76651.0,-1182.65,23.419601188,3.98555956679,-1.17523190674,-1.19550920249,-1.20270328063,-1.1882897839,-0.487982719156,-0.168002702726,-0.64429343946,-1.04509563705
2017-03-21,2677,sz300146,11.21,11.19,11.26,11.16,day,52003.0,-960.16,23.6741620704,4.02888086643,-1.12074732495,-1.1330372824,-1.14248096601,-1.09127324811,-0.838170619793,-0.0644821842387,-0.623075476924,-1.01104623966
2017-03-20,2676,sz300146,11.12,11.22,11.22,11.12,day,59873.0,619.53,23.5893084429,4.01444043321,-1.19079893011,-1.10961031236,-1.17259212332,-1.12361209338,-0.726357134804,0.67051861512,-0.630148131103,-1.02239603879
2017-03-17,2675,sz300146,11.18,11.11,11.27,11.08,day,92804.0,-343.8,23.5044548154,4.0,-1.14409786,-1.19550920249,-1.13495317669,-1.15595093864,-0.258488027538,0.222298825132,-0.637220785281,-1.03374583792
2017-03-16,2674,sz300146,11.06,11.18,11.19,11.02,day,151854.0,-1858.43,23.3771743742,3.97833935018,-1.23750000021,-1.14084627241,-1.1951754913,-1.20445920653,0.580468298843,-0.482430748856,-0.647829766549,-1.05077053661
2017-03-15,2673,sz300146,11.29,11.18,11.32,11.15,day,95066.0,-928.23,23.6529486636,4.02527075812,-1.05847923148,-1.14084627241,-1.09731423005,-1.09935795943,-0.226350530327,-0.0496257405545,-0.624843640469,-1.01388368944
2017-03-14,2672,sz300146,11.33,11.3,11.42,11.24,day,78025.0,-462.03,23.8438693254,4.05776173285,-1.02734518475,-1.04713839226,-1.02203633679,-1.02659555759,-0.468461533847,0.167288573432,-0.608930168567,-0.988346641402
2017-03-13,2671,sz300146,11.31,11.34,11.35,11.16,day,58259.0,-492.14,23.6741620704,4.02888086643,-1.04291220812,-1.01590243221,-1.07473086207,-1.09127324811,-0.74928813414,0.153278942385,-0.623075476924,-1.01104623966
2017-03-10,2670,sz300146,11.32,11.29,11.36,11.27,day,41832.0,-172.14,23.907509546,4.06859205776,-1.03512869643,-1.05494738227,-1.06720307275,-1.00234142365,-0.982675696772,0.302169076395,-0.603625677933,-0.979834292055
2017-03-09,2669,sz300146,11.36,11.29,11.39,11.27,day,53109.0,-747.04,23.907509546,4.06859205776,-1.0039946497,-1.05494738227,-1.04461970477,-1.00234142365,-0.822457060149,0.0346786450122,-0.603625677933,-0.979834292055
2017-03-08,2668,sz300146,11.42,11.32,11.42,11.28,day,62796.0,-1290.58,23.9287229529,4.07220216606,-0.957293579596,-1.03152041224,-1.02203633679,-0.994256712334,-0.684828441459,-0.218220553238,-0.601857514388,-0.976996842273
2017-03-07,2667,sz300146,11.48,11.43,11.48,11.35,day,62551.0,-622.03,24.077216801,4.09747292419,-0.910592509493,-0.945621522099,-0.976869600829,-0.937663733128,-0.688309293279,0.0928435064267,-0.589480369576,-0.957134693796
2017-03-06,2666,sz300146,11.34,11.47,11.48,11.31,day,95579.0,149.46,23.9923631735,4.08303249097,-1.01956167307,-0.91438556205,-0.976869600829,-0.970002578388,-0.219062052843,0.451803661076,-0.596553023754,-0.968484492926
2017-03-03,2665,sz300146,11.23,11.28,11.31,11.15,day,53774.0,-118.71,23.6529486636,4.02527075812,-1.10518030159,-1.06275637228,-1.10484201938,-1.09935795943,-0.813009033781,0.327029075958,-0.624843640469,-1.01388368944
2017-03-02,2664,sz300146,11.34,11.26,11.37,11.23,day,49297.0,-924.9,23.8226559185,4.05415162455,-1.01956167307,-1.07837435231,-1.05967528342,-1.03468026891,-0.876616272955,-0.0480763525974,-0.610698332112,-0.991184091185
2017-03-01,2663,sz300146,11.31,11.31,11.4,11.29,day,67611.0,-88.19,23.9499363598,4.07581227437,-1.04291220812,-1.03932940225,-1.03709191544,-0.986172001018,-0.61641904753,0.341229472489,-0.600089350844,-0.97415939249
2017-02-28,2662,sz300146,11.48,11.33,11.52,11.27,day,77601.0,-1750.4,23.907509546,4.06859205776,-0.910592509493,-1.02371142222,-0.946758443523,-1.00234142365,-0.47448553863,-0.432166370177,-0.603625677933,-0.979834292055
2017-02-27,2661,sz300146,11.36,11.37,11.51,11.32,day,101736.0,-332.23,24.0135765804,4.08664259928,-1.0039946497,-0.992475462173,-0.954286232849,-0.961917867073,-0.131586115476,0.22768213404,-0.59478486021,-0.965647043143
2017-02-24,2660,sz300146,11.3,11.4,11.43,11.26,day,74700.0,382.94,23.8862961392,4.06498194946,-1.0506957198,-0.969048492136,-1.01450854746,-1.01042613496,-0.515701665689,0.560437625103,-0.605393841478,-0.982671741838
2017-02-23,2659,sz300146,11.31,11.3,11.34,11.22,day,65827.0,-663.54,23.8014425117,4.05054151625,-1.04291220812,-1.04713839226,-1.0822586514,-1.04276498022,-0.641765331802,0.0735296643555,-0.612466495656,-0.994021540967
2017-02-22,2658,sz300146,11.29,11.33,11.34,11.24,day,65981.0,429.92,23.8438693254,4.05776173285,-1.05847923148,-1.02371142222,-1.0822586514,-1.02659555759,-0.639577367801,0.582296557902,-0.608930168567,-0.988346641402
2017-02-21,2657,sz300146,11.1,11.29,11.31,11.06,day,95247.0,1180.66,23.4620280017,3.99277978339,-1.20636595347,-1.05494738227,-1.10484201938,-1.17212036127,-0.223778962248,0.931602117924,-0.64075711237,-1.03942073748
2017-02-20,2656,sz300146,11.05,11.09,11.1,10.97,day,69350.0,-887.2,23.2711073398,3.96028880866,-1.24528351189,-1.21112718252,-1.26292559524,-1.2448827631,-0.591712103388,-0.0305352336843,-0.656670584272,-1.06495778553
2017-02-17,2655,sz300146,11.19,11.03,11.25,11.03,day,61336.0,-1619.04,23.3983877811,3.98194945848,-1.13631434832,-1.25798112259,-1.15000875534,-1.19637449521,-0.705571476794,-0.371046970166,-0.646061603004,-1.04793308683
2017-02-16,2654,sz300146,11.18,11.21,11.28,11.11,day,45834.0,-543.49,23.5680950361,4.01083032491,-1.14409786,-1.11741930237,-1.12742538736,-1.13169680469,-0.925817047862,0.129386728693,-0.631916294647,-1.02523348857
2017-02-15,2653,sz300146,11.23,11.15,11.28,11.14,day,47330.0,-934.0,23.6317352567,4.02166064982,-1.10518030159,-1.16427324244,-1.12742538736,-1.10744267074,-0.904562540423,-0.0523104157833,-0.626611804013,-1.01672113923
2017-02-14,2652,sz300146,11.32,11.23,11.35,11.19,day,71242.0,-3099.73,23.737802291,4.03971119134,-1.03512869643,-1.10180132235,-1.07473086207,-1.06701911417,-0.564831402803,-1.05998488432,-0.61777098629,-1.00253389031
2017-02-13,2651,sz300146,11.07,11.36,11.41,11.07,day,110794.0,1897.72,23.4832414086,3.9963898917,-1.22971648853,-1.00028445219,-1.02956412611,-1.16403564995,-0.00289405105013,1.26523699134,-0.638988948826,-1.0365832877
2017-02-10,2650,sz300146,11.12,11.11,11.14,11.08,day,49930.0,-534.38,23.5044548154,4.0,-1.19079893011,-1.19550920249,-1.23281443793,-1.15595093864,-0.867622888457,0.133625444695,-0.637220785281,-1.03374583792
2017-02-09,2649,sz300146,11.06,11.13,11.13,11.01,day,62652.0,499.05,23.3559609673,3.97472924188,-1.23750000021,-1.17989122247,-1.24034222726,-1.21254391784,-0.686874329876,0.614461479665,-0.649597930094,-1.0536079864
2017-02-08,2648,sz300146,10.96,11.05,11.06,10.92,day,41142.0,166.48,23.1650403055,3.94223826715,-1.31533511705,-1.24236314257,-1.29303675254,-1.28530631968,-0.992478912102,0.459722755078,-0.665511401995,-1.07914503444
2017-02-07,2647,sz300146,11.02,10.95,11.02,10.91,day,42279.0,-931.67,23.1438268986,3.93862815884,-1.26863404694,-1.32045304269,-1.32314790985,-1.29339103099,-0.976324918146,-0.0512263094951,-0.66727956554,-1.08198248422
2017-02-06,2646,sz300146,10.97,11.04,11.06,10.94,day,38238.0,-274.95,23.2074671192,3.94945848375,-1.30755160536,-1.25017213258,-1.29303675254,-1.26913689705,-1.03373766184,0.254333468028,-0.661975074906,-1.07347013487
2017-02-03,2645,sz300146,11.04,10.96,11.07,10.92,day,33374.0,-485.96,23.1650403055,3.94223826715,-1.25306702358,-1.31264405268,-1.28550896322,-1.28530631968,-1.10284322613,0.156154383098,-0.665511401995,-1.07914503444
2017-01-26,2644,sz300146,10.99,11.02,11.07,10.98,day,42764.0,512.4,23.2923207467,3.96389891697,-1.29198458199,-1.26579011261,-1.28550896322,-1.23679805179,-0.969434252298,0.620672989943,-0.654902420728,-1.06212033574
2017-01-25,2643,sz300146,10.93,10.97,11.01,10.86,day,31901.0,192.52,23.0377598642,3.92057761733,-1.3386856521,-1.30483506267,-1.33067569918,-1.33381458757,-1.12377095972,0.471838689733,-0.676120383263,-1.09616973313
2017-01-24,2642,sz300146,11.03,10.91,11.03,10.89,day,36612.0,-187.87,23.1014000849,3.93140794224,-1.26085053526,-1.35168900274,-1.31562012052,-1.30956045362,-1.05683915187,0.294850195745,-0.670815892629,-1.08765738379
2017-01-23,2641,sz300146,10.99,11.02,11.08,10.97,day,47944.0,-134.03,23.2711073398,3.96028880866,-1.29198458199,-1.26579011261,-1.27798117389,-1.2448827631,-0.895839099535,0.319900960792,-0.656670584272,-1.06495778553
2017-01-20,2640,sz300146,10.82,10.98,11.01,10.82,day,61039.0,1080.73,22.9529062367,3.90613718412,-1.42430428062,-1.29702607265,-1.33067569918,-1.36615343283,-0.709791121653,0.885106520762,-0.683193037442,-1.10751953226
2017-01-19,2639,sz300146,10.8,10.82,10.9,10.76,day,35340.0,-195.79,22.8256257955,3.8844765343,-1.43987130399,-1.42196991285,-1.41348138177,-1.41466170072,-1.07491116622,0.291165164928,-0.69380201871,-1.12454423096
2017-01-18,2638,sz300146,10.91,10.82,10.93,10.79,day,41817.0,-262.36,22.8892660161,3.89530685921,-1.35425267546,-1.42196991285,-1.39089801379,-1.39040756677,-0.982888810149,0.260191364238,-0.688497528076,-1.11603188161
2017-01-17,2637,sz300146,10.86,10.94,11.02,10.64,day,71200.0,-106.49,22.571064913,3.84115523466,-1.39317023388,-1.3282620327,-1.32314790985,-1.5116782365,-0.565428120258,0.332714817951,-0.715019981245,-1.15859362834
2017-01-16,2636,sz300146,11.09,10.84,11.16,10.61,day,97818.0,-1208.92,22.5074246924,3.83032490975,-1.21414946516,-1.40635193283,-1.21775885928,-1.53593237044,-0.187251329477,-0.180225652165,-0.720324471879,-1.16710597769
2017-01-13,2635,sz300146,11.24,11.09,11.31,11.05,day,66745.0,-826.74,23.4408145948,3.98916967509,-1.0973967899,-1.21112718252,-1.10484201938,-1.18020507258,-0.628722793146,-0.00240430398974,-0.642525275915,-1.04225818727
2017-01-12,2634,sz300146,11.49,11.21,11.56,11.2,day,79647.0,-2239.92,23.7590156979,4.04332129964,-0.90280899781,-1.11741930237,-0.916647286216,-1.05893440285,-0.445416874044,-0.65993105268,-0.616002822745,-0.999696440532
2017-01-11,2633,sz300146,11.62,11.51,11.65,11.51,day,63754.0,-1535.26,24.416631311,4.15523465704,-0.801623345922,-0.883149602,-0.848897182277,-0.808308352087,-0.671217600465,-0.332065671955,-0.561189752862,-0.911735497278
2017-01-10,2632,sz300146,11.67,11.63,11.68,11.62,day,47792.0,-1316.39,24.6499787866,4.19494584838,-0.762705787503,-0.789441721852,-0.826313814298,-0.719376527621,-0.89799864842,-0.230229473109,-0.541739953871,-0.880523549672
2017-01-09,2631,sz300146,11.67,11.65,11.71,11.61,day,49665.0,-1328.93,24.6287653797,4.19133574007,-0.762705787503,-0.773823741828,-0.803730446318,-0.727461238936,-0.871387891446,-0.236064105236,-0.543508117415,-0.883360999455
2017-01-06,2630,sz300146,11.8,11.66,11.81,11.65,day,58197.0,-1590.28,24.7136190072,4.20577617329,-0.661520135615,-0.766014751815,-0.728452553053,-0.695122393675,-0.750169002763,-0.357665469372,-0.536435463237,-0.872011200325
2017-01-05,2629,sz300146,11.8,11.77,11.81,11.74,day,53246.0,-11.33,24.9045396691,4.23826714801,-0.661520135615,-0.680115861679,-0.728452553053,-0.622359991839,-0.820510624642,0.376991021552,-0.520521991335,-0.846474152284
2017-01-04,2628,sz300146,11.7,11.81,11.81,11.62,day,71460.0,-29.57,24.6499787866,4.19494584838,-0.739355252452,-0.64887990163,-0.728452553053,-0.719376527621,-0.561734155062,0.368504283913,-0.541739953871,-0.880523549672
2017-01-03,2627,sz300146,11.62,11.7,11.71,11.6,day,49661.0,-1338.5,24.6075519728,4.18772563177,-0.801623345922,-0.734778791766,-0.803730446318,-0.735545950251,-0.871444721679,-0.240516850806,-0.54527628096,-0.886198449237
2016-12-30,2626,sz300146,11.67,11.66,11.74,11.63,day,49868.0,-372.75,25.2771136709,4.4053030303,-0.762705787503,-0.766014751815,-0.781147078338,-0.711291816305,-0.868503757081,0.208828920821,-0.489467490202,-0.71518836027
2016-12-29,2625,sz300146,11.74,11.65,11.78,11.62,day,51248.0,-1357.26,25.2553792654,4.40151515152,-0.708221205717,-0.773823741828,-0.751035921032,-0.719376527621,-0.848897326422,-0.249245534912,-0.491279079628,-0.718165532958
2016-12-28,2624,sz300146,11.79,11.77,11.89,11.74,day,29399.0,-117.46,25.5161921321,4.44696969697,-0.669303647299,-0.680115861679,-0.66823023844,-0.622359991839,-1.15931827096,0.327610678044,-0.469540006515,-0.682439460698
2016-12-27,2623,sz300146,11.72,11.78,11.85,11.67,day,53563.0,309.16,25.3640512932,4.42045454545,-0.723788229084,-0.672306871667,-0.698341395746,-0.678952971045,-0.816006828614,0.52610914358,-0.482221132497,-0.703279669517
2016-12-26,2622,sz300146,11.73,11.72,11.81,11.57,day,70665.0,-517.66,25.1467072376,4.38257575758,-0.716004717401,-0.719160811741,-0.728452553053,-0.759800084196,-0.573029164028,0.141404954198,-0.500337026758,-0.7330513964
2016-12-23,2621,sz300146,11.92,11.77,11.98,11.75,day,74554.0,-2232.87,25.5379265377,4.45075757576,-0.56811799541,-0.680115861679,-0.600480134501,-0.614275280524,-0.517775969222,-0.656650816915,-0.467728417089,-0.67946228801
2016-12-22,2620,sz300146,12.01,11.94,12.01,11.93,day,47316.0,-211.85,25.9291458379,4.51893939394,-0.498066390257,-0.547363031469,-0.577896766522,-0.468750476853,-0.904761446241,0.283692741328,-0.435119807419,-0.62587317962
2016-12-21,2619,sz300146,11.95,12.01,12.01,11.92,day,63269.0,-1198.87,25.9074114323,4.51515151515,-0.544767460359,-0.492700101383,-0.577896766522,-0.476835188168,-0.678108266313,-0.175549571394,-0.436931396845,-0.628850352309
2016-12-20,2618,sz300146,11.91,11.98,11.98,11.88,day,62305.0,-1184.86,25.82047381,4.5,-0.575901507094,-0.51612707142,-0.600480134501,-0.509174033428,-0.691804352657,-0.169030975214,-0.44417775455,-0.640759043062
2016-12-19,2617,sz300146,12.14,11.92,12.14,11.87,day,98836.0,-2633.16,25.7987394045,4.49621212121,-0.396880738369,-0.562981011494,-0.480035505277,-0.517258744743,-0.172788034977,-0.842898416111,-0.445989343976,-0.64373621575
2016-12-16,2616,sz300146,12.07,12.14,12.18,12.03,day,55891.0,166.07,26.1464898935,4.55681818182,-0.451365320155,-0.391183231223,-0.44992434797,-0.387903363702,-0.782931632546,0.459531989594,-0.417003913158,-0.596101452737
2016-12-15,2615,sz300146,12.1,12.08,12.18,12.02,day,75853.0,-1398.05,26.1247554879,4.55303030303,-0.428014785104,-0.438037171297,-0.44992434797,-0.395988075017,-0.499320350798,-0.268224374182,-0.418815502584,-0.599078625425
2016-12-14,2614,sz300146,12.13,12.06,12.2,12.04,day,73769.0,-894.26,26.1682242991,4.56060606061,-0.404664250053,-0.453655151321,-0.434868769317,-0.379818652387,-0.528928902604,-0.0338201222659,-0.415192323732,-0.593124280049
2016-12-13,2613,sz300146,12.12,12.16,12.25,11.99,day,91277.0,-1482.97,26.0595522712,4.54166666667,-0.412447761736,-0.375565251198,-0.397229822684,-0.420242208962,-0.280182969289,-0.307736093495,-0.424250270863,-0.60801014349
2016-12-12,2612,sz300146,12.67,12.15,12.68,12.13,day,152028.0,-4125.7,26.3638339491,4.5946969697,0.0156453808676,-0.38337424121,-0.0735348816429,-0.307056250551,0.582940414013,-1.53734991804,-0.398888018897,-0.566329725854
2016-12-09,2611,sz300146,12.65,12.65,12.74,12.56,day,92720.0,340.46,27.2984133884,4.75757575758,7.83575001704e-05,0.00707525940717,-0.0283681456836,0.0405863359979,-0.259681462447,0.540672459813,-0.320989673576,-0.438311300256
2016-12-08,2610,sz300146,12.77,12.62,12.79,12.6,day,76054.0,-2083.28,27.3853510106,4.77272727273,0.0934804977046,-0.0163517106299,0.00927080094913,0.0729251812583,-0.496464631549,-0.587049332081,-0.313743315871,-0.426402609503
