quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2
2017-05-31,2723,sz300146,11.69,11.9,11.94,11.63,day,193595.0,3316.71,32.6044294926,3.99656357388,136.6561,141.61,142.5636,135.2569,37479024025.0,11000565.2241,1063.04882254,15.9725204001,-0.747138764136,-0.578598991519,-0.630591291807,-0.711291816305,1.17350599604,1.92546702653,0.121273292423,-1.03644677809,-0.763138632563,-0.607723483078,-0.654375108082,-0.734417541069,0.69452654459,0.211696215016,-0.0397053601093,-0.99698879557
2017-05-26,2722,sz300146,11.36,11.59,11.62,11.35,day,113773.0,972.03,31.8194561256,3.90034364261,129.0496,134.3281,135.0244,128.8225,12944295529.0,944842.3209,1012.47778813,15.2126805305,-1.0039946497,-0.820677681902,-0.871480550257,-0.937663733128,0.0394302655678,0.834530403366,0.0558447971658,-1.11207310287,-0.995248184923,-0.831027712941,-0.873987906663,-0.942015189997,-0.148158527258,-0.16034272406,-0.0793133584675,-1.05151789486
2017-05-25,2721,sz300146,11.5,11.41,11.53,11.19,day,131952.0,-2491.52,31.3708999159,3.84536082474,132.25,130.1881,132.9409,125.2161,17411330304.0,6207671.9104,984.133361533,14.7867998725,-0.895025486126,-0.961239502124,-0.939230654196,-1.06701911417,0.297709470602,-0.776995920545,0.0184570855901,-1.15528814561,-0.897589154966,-0.957983522775,-0.934679129318,-1.05837105241,0.00526903241231,0.0343700336269,-0.101513141707,-1.08208076687
2017-05-24,2720,sz300146,11.44,11.43,11.67,11.38,day,177906.0,-2750.94,31.9035604149,3.91065292096,130.8736,130.6449,136.1889,129.5044,31650544836.0,7567670.8836,1017.83716715,15.2932062682,-0.941726556228,-0.945621522099,-0.833841603624,-0.913409599183,0.950603611542,-0.897699291061,0.0628549930863,-1.10397028236,-0.939589495184,-0.943975451777,-0.840066654548,-0.920014562618,0.494337966797,0.0846869108921,-0.0751158118306,-1.04573905102
2017-05-23,2719,sz300146,11.4,11.5,11.68,11.23,day,258943.0,-263.31,31.4830389683,3.85910652921,129.96,132.25,136.4224,126.1129,67051477249.0,69332.1561,991.181742681,14.8927032038,-0.972860602963,-0.890958592013,-0.826313814298,-1.03468026891,2.10194152553,0.259749346652,0.027804013484,-1.14448438492,-0.967467663465,-0.89475400966,-0.833264926451,-1.02943695264,1.71024044882,-0.192734614329,-0.09599274308,-1.07448072705
2017-05-22,2718,sz300146,11.2,11.43,11.43,11.11,day,127490.0,1527.83,31.146621811,3.81786941581,125.44,130.6449,130.6449,123.4321,16253700100.0,2334264.5089,970.11205024,14.5761268762,-1.12853083664,-0.945621522099,-1.01450854746,-1.13169680469,0.234315344805,1.09313395488,-0.0002367701978,-1.17689566698,-1.10539380251,-0.943975451777,-1.00156036148,-1.11592952028,-0.0344916558623,-0.108937254584,-0.112494844597,-1.09719949016
2017-05-19,2717,sz300146,11.31,11.17,11.36,11.13,day,67704.0,-1219.1,31.2026913373,3.82474226804,127.9161,124.7689,129.0496,123.8769,4583831616.0,1486204.81,973.607946688,14.6286534169,-1.04291220812,-1.14865526242,-1.06720307275,-1.11552738206,-0.615097744594,-0.184962219553,0.00443669374917,-1.17149378663,-1.0298365209,-1.12416683791,-1.04803058347,-1.10157861977,-0.435312229993,-0.140313539879,-0.10975680567,-1.09342997889
2017-05-18,2716,sz300146,11.07,11.31,11.52,11.07,day,149458.0,2767.8,31.0344827586,3.80412371134,122.5449,127.9161,132.7104,122.5449,22337693764.0,7660716.84,963.139120095,14.4713572112,-1.22971648853,-1.03932940225,-0.946758443523,-1.16403564995,0.546426988801,1.67006926572,-0.00958369809174,-1.18769942766,-1.19373671516,-1.02765588991,-0.941393469046,-1.14455388838,0.174472981293,0.0881294002325,-0.117956148859,-1.10471817363
2017-05-17,2715,sz300146,11.3,11.2,11.34,11.17,day,88480.0,-1578.47,31.3148303897,3.83848797251,127.69,125.44,128.5956,124.7689,7828710400.0,2491567.5409,980.618602335,14.7339899151,-1.0506957198,-1.12522829238,-1.0822586514,-1.0831885368,-0.319921510269,-0.352170492863,0.0137836216431,-1.16069002595,-1.03673587931,-1.10358711714,-1.06125535673,-1.07279938583,-0.323861601481,-0.103117399194,-0.104265954225,-1.08587061724
2017-05-16,2714,sz300146,11.18,11.31,11.37,11.06,day,108179.0,867.42,31.0064479955,3.80068728522,124.9924,127.9161,129.2769,122.3236,11702696041.0,752417.4564,961.399817299,14.4452238401,-1.14409786,-1.03932940225,-1.05967528342,-1.17212036127,-0.0400468163928,0.785857287995,-0.0119204300652,-1.19040036783,-1.11905215203,-1.02765588991,-1.041409458,-1.15169384855,-0.19080327688,-0.167462007589,-0.119318397093,-1.10659360719
2017-05-15,2713,sz300146,11.11,11.24,11.27,11.08,day,123805.0,1220.06,31.0625175217,3.80756013746,123.4321,126.3376,127.0129,122.7664,15327678025.0,1488546.4036,964.879994788,14.4975142004,-1.19858244179,-1.09399233233,-1.13495317669,-1.15595093864,0.181960491923,0.949934215674,-0.00724696611825,-1.18499848749,-1.16666413318,-1.07606162562,-1.10735854756,-1.13740747547,-0.0662973870295,-0.140226906227,-0.116592669492,-1.10284104515
2017-05-12,2712,sz300146,10.87,11.21,11.22,10.75,day,159777.0,2894.6,30.1373703392,3.6941580756,118.1569,125.6641,125.8884,115.5625,25528689729.0,8378709.16,908.261090963,13.6468038875,-1.3853867222,-1.11741930237,-1.17259212332,-1.42274641203,0.69303478443,1.72906698132,-0.0843591212432,-1.27412951313,-1.32763492271,-1.09671494396,-1.14011462141,-1.36983205323,0.28407291693,0.114693487526,-0.160937450571,-1.16389136505
2017-05-11,2711,sz300146,10.46,10.88,10.9,10.33,day,133952.0,1611.87,28.9599102888,3.54982817869,109.4116,118.3744,118.81,106.7089,17943138304.0,2598124.8969,838.676403933,12.6012800983,-1.70451070123,-1.37511597278,-1.41348138177,-1.76230428727,0.326124587499,1.13223622632,-0.18250186413,-1.3875690003,-1.5944945386,-1.32025836593,-1.34630456643,-1.65548208191,0.0235348413355,-0.0991750187152,-0.21543722899,-1.23892226669
2017-05-10,2710,sz300146,10.68,10.53,10.75,10.49,day,51977.0,-282.21,29.4084664985,3.60481099656,114.0624,110.8809,115.5625,110.0401,2701608529.0,79642.4841,864.857901791,12.9946623209,-1.53327344419,-1.64843062321,-1.52639822167,-1.63294890623,-0.838540016313,0.250955523112,-0.145114152554,-1.34435395757,-1.45257708562,-1.55005144829,-1.44090247647,-1.54800519391,-0.499960236901,-0.192353155579,-0.194931484223,-1.21069161028
2017-05-09,2709,sz300146,10.55,10.69,10.72,10.41,day,56957.0,-723.42,29.1841883936,3.57731958763,111.3025,114.2761,114.9184,108.3681,3244099849.0,523336.4964,851.716852194,12.797215432,-1.63445909608,-1.52348678301,-1.54898158965,-1.69762659675,-0.767786375239,0.0456685980289,-0.163808008342,-1.36596147893,-1.53679441994,-1.44593541796,-1.45966475942,-1.60195012569,-0.481327492013,-0.175937483509,-0.20522375285,-1.22486117606
2017-05-08,2708,sz300146,10.6,10.61,10.71,10.53,day,53880.0,-376.66,29.5206055509,3.61855670103,112.36,112.5721,114.7041,110.8809,2903054400.0,141872.7556,871.466152091,13.0939525986,-1.59554153766,-1.58595870311,-1.55650937897,-1.60061006097,-0.811503032585,0.207009669496,-0.13576722466,-1.33355019688,-1.50452519604,-1.49818969332,-1.46590720195,-1.5208778622,-0.4930412515,-0.190050776684,-0.189755802727,-1.20356614922
2017-05-05,2707,sz300146,10.69,10.61,10.74,10.58,day,52919.0,-391.5,29.6607793664,3.63573883162,114.2761,112.5721,115.3476,111.9364,2800420561.0,153272.25,879.761832623,13.2185968517,-1.52548993251,-1.58595870311,-1.53392601099,-1.56018650439,-0.825156496254,0.200104889531,-0.124083564792,-1.32004549603,-1.44605610864,-1.49818969332,-1.44716239668,-1.48682351083,-0.496566377283,-0.189629021247,-0.183258500373,-1.19462118709
2017-05-04,2706,sz300146,10.74,10.75,10.85,10.66,day,51239.0,-139.52,29.8850574713,3.66323024055,115.3476,115.5625,117.7225,113.6356,2625435121.0,19465.8304,893.116660061,13.4192557953,-1.48657237409,-1.47663284294,-1.4511203284,-1.49550881387,-0.849025194448,0.317346564431,-0.105389709005,-1.29843797466,-1.41335967989,-1.40648711995,-1.37798285039,-1.432001006,-0.502576536234,-0.194579555274,-0.17279879771,-1.18022111164
2017-05-03,2705,sz300146,10.79,10.76,10.82,10.64,day,55345.0,-477.44,29.8289879451,3.65635738832,116.4241,115.7776,117.0724,113.2096,3063069025.0,227948.9536,889.768521826,13.3689493511,-1.44765481567,-1.46882385293,-1.47370369638,-1.5116782365,-0.790688959458,0.160118582916,-0.110063172952,-1.303839855,-1.38051067796,-1.39989093766,-1.39691991008,-1.44574534867,-0.487545289489,-0.186866152596,-0.175421110172,-1.18383130004
2017-05-02,2704,sz300146,10.84,10.76,11.03,10.75,day,102495.0,-1080.56,30.1373703392,3.6941580756,117.5056,115.7776,121.6609,115.5625,10505225025.0,1167609.9136,908.261090963,13.6468038875,-1.40873725725,-1.46882385293,-1.31562012052,-1.42274641203,-0.120802578614,-0.12050209716,-0.0843591212432,-1.27412951313,-1.34750910288,-1.39989093766,-1.26325939884,-1.36983205323,-0.231932362507,-0.15210082841,-0.160937450571,-1.16389136505
2017-04-28,2703,sz300146,10.82,10.78,10.84,10.71,day,58393.0,-195.53,30.0252312868,3.68041237113,117.0724,116.2084,117.5056,114.7041,3409742449.0,38231.9809,901.514513826,13.5454352216,-1.42430428062,-1.4532058729,-1.45864811773,-1.45508525729,-0.747384321308,0.291286138162,-0.0937060491372,-1.28493327381,-1.36072804169,-1.38668017368,-1.38430102951,-1.39752722633,-0.475638228066,-0.19388525027,-0.166221471737,-1.17116597944
2017-04-27,2702,sz300146,10.61,10.77,10.88,10.56,day,127789.0,562.55,29.6047098402,3.62886597938,112.5721,115.9929,118.3744,111.5136,16330028521.0,316462.5025,876.438844723,13.1686682963,-1.58775802598,-1.46101486291,-1.42853696042,-1.57635592702,0.238563404781,0.644006865633,-0.128757028739,-1.32544737637,-1.49805304248,-1.39328862223,-1.35899335769,-1.5004646096,-0.0318700323565,-0.183591352052,-0.185861114712,-1.19820425671
2017-04-26,2701,sz300146,10.38,10.57,10.57,10.34,day,55105.0,631.21,28.9879450519,3.55326460481,107.7444,111.7249,111.7249,106.9156,3036561025.0,398426.0641,840.30095833,12.6256893518,-1.7667787947,-1.61719466316,-1.66189842954,-1.75421957595,-0.794098773486,0.675953105011,-0.180165132156,-1.38486806013,-1.64536853396,-1.52416963585,-1.55268967881,-1.64881317198,-0.488455749774,-0.180558886182,-0.214164853437,-1.23717056259
