quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,SA-Order2,Turn_Over-Order2,Label,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_SA,nor_Turn_Over,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2,nor_SA-Order2,nor_Turn_Over-Order2
2017-06-02,2849,sz002310,15.34,15.59,15.63,14.41,day,510173.0,-577.13,35.2495107632,4.2134502924,-0.00251414204903,0.000359337974547,235.3156,243.0481,244.2969,207.6481,2.60276489929e+11,333079.0369,1242.52800905,17.7531633665,6.32091024268e-06,1.29123779951e-07,stay,0.716544767533,0.783737963177,0.710433439857,0.528321944698,1.11005322227,-0.05831739908,-0.49125815496,0.56060284775,1.0641825091,0.141519410547,0.664057476594,0.7483098679,0.655079703728,0.440019390747,0.66400460281,-0.10318152168,-0.481278535122,0.356763326431,-0.549025522112,-0.141692165317
2017-05-31,2603,sz002310,16.28,16.02,16.39,15.91,day,239064.0,-5.59,38.9187866928,4.65204678363,-0.023197492163,0.000168383614082,265.0384,256.6404,268.6321,253.1281,57151596096.0,31.2481,1514.67195764,21.641539277,0.000538123642653,2.83530414913e-08,bdown,0.982353246388,0.905494081909,0.921537999818,0.958917434707,-0.166840602568,0.0114898317695,-0.488873455069,0.809909851142,-0.206169355253,-0.531516811546,0.999422756768,0.901936218778,0.918620173992,0.972869080253,-0.299437725972,-0.103698261687,-0.481234654049,0.682945246422,-0.100939194901,-0.411079134286
2017-05-26,2602,sz002310,16.54,16.0,16.75,15.95,day,277496.0,-5517.54,39.0166340509,4.66374269006,-0.0465838509317,0.000195453014144,273.5716,256.0,280.5625,254.4025,77004030016.0,30443247.6516,1522.29773266,21.7504958791,0.00217005516762,3.82018807379e-08,stay,1.05587474054,0.89983100662,1.02153489664,0.970399981107,0.0141699263199,-0.661733330355,-0.488809863072,0.816558037899,-1.64253746286,-0.436108219107,1.09570369291,0.894698126983,1.04782162812,0.987800119046,-0.205275583623,-0.0564641156883,-0.481233424453,0.692085225289,1.27409361091,-0.384750569139
2017-05-25,2601,sz002310,16.63,16.49,16.7,16.1,day,253980.0,-4107.59,39.3835616438,4.70760233918,-0.012987012987,0.000178889629156,276.5569,271.9201,278.89,259.21,64505840400.0,16872295.6081,1551.06492775,22.1615197839,0.000168662506325,3.20014994195e-08,stay,1.08132448852,1.03857635122,1.00764643875,1.01345953011,-0.0965878691975,-0.489523677249,-0.488571393083,0.841488738238,0.420948649601,-0.494487394268,1.12938712687,1.0746343312,1.02970912292,1.04412542429,-0.264555786467,-0.0775201145576,-0.481228785969,0.726564547636,-0.412239745905,-0.401325836476
2017-05-24,2600,sz002310,16.56,16.64,16.75,16.17,day,279988.0,-2464.76,39.5547945205,4.72807017544,-0.00680693069307,0.000197208242728,274.2336,276.8896,280.5625,261.4689,78393280144.0,6075041.8576,1564.58176956,22.3546475839,4.63343054602e-05,3.88910909999e-08,stay,1.06153024009,1.0810494159,1.02153489664,1.03355398631,0.0259069745606,-0.288870331803,-0.488460107088,0.853123065063,0.800523477697,-0.429921754381,1.10317310412,1.13080187832,1.04782162812,1.07059099517,-0.19868622693,-0.0942725842468,-0.481226606484,0.742765346648,-0.515311037004,-0.382908126915
2017-05-23,2599,sz002310,18.0,16.66,18.09,16.16,day,444317.0,-10018.75,39.530332681,4.72514619883,-0.0798436627582,0.000312952607913,324.0,277.5556,327.2481,261.1456,1.97417596489e+11,100375351.562,1562.64720187,22.3270066003,0.00637501048265,9.79393347993e-08,stay,1.4687262077,1.08671249119,1.39374556815,1.03068334971,0.799878644044,-1.21150588446,-0.488476005087,0.851461018374,-3.68532374889,-0.0219700842396,1.66469229744,1.13832931295,1.55340797952,1.06680316965,0.365858385782,0.0520389794636,-0.481226918418,0.740446643598,4.81710470951,-0.225056476097
2017-05-22,2598,sz002310,18.15,17.95,18.5,17.91,day,208484.0,-921.79,43.8111545988,5.23684210526,-0.0305895439377,0.00014684473362,329.4225,322.2025,342.25,320.7681,43465578256.0,849696.8041,1919.41726728,27.4245152355,0.000935720198317,2.15633757921e-08,bdown,1.51114245432,1.45198084738,1.50763092287,1.53304475472,-0.310869067737,-0.10041377061,-0.485693855215,1.142319189,-0.660182206249,-0.607432578531,1.72587489907,1.64294886409,1.71587254857,1.76534825787,-0.364351920637,-0.102379963831,-0.481169392049,1.16805837457,0.234067696718,-0.429229715407
2017-05-19,2597,sz002310,18.64,18.13,18.69,17.98,day,216228.0,-4471.21,43.9823874755,5.25730994152,-0.0312674483529,0.000152299183924,347.4496,328.6969,349.3161,323.2804,46754547984.0,19991718.8641,1934.45040805,27.6393078212,0.0009776533265,2.3195041424e-08,stay,1.6497021933,1.50294852499,1.56040706286,1.55313921092,-0.274395672241,-0.533935801127,-0.48558256922,1.15395351582,-0.701818456321,-0.588207866316,1.92927644409,1.71635152392,1.79239558175,1.79478269664,-0.348751997879,-0.0726801761111,-0.481166968074,1.18607655482,0.269399710359,-0.424867839473
2017-05-18,2596,sz002310,18.01,18.49,18.78,17.91,day,371319.0,7119.89,43.8111545988,5.23684210526,-0.0160753880266,0.000261536806869,324.3601,341.8801,352.6884,320.7681,1.37877799761e+11,50692833.6121,1919.41726728,27.4245152355,0.000258418100206,6.84015013471e-08,stay,1.47155395747,1.60488388021,1.58540628706,1.53304475472,0.456066024671,0.881787671418,-0.485693855215,1.142319189,0.231263566297,-0.203189808189,1.66875534121,1.8653540407,1.82891624021,1.76534825787,0.0834549869056,-0.0250458881593,-0.481169392049,1.16805837457,-0.33661348083,-0.30401895613
2017-05-17,2595,sz002310,18.25,18.2,18.66,18.04,day,331287.0,-150.31,44.1291585127,5.27485380117,-0.0265129682997,0.000233340454265,333.0625,331.24,348.1956,325.4416,1.09751076369e+11,22593.0961,1947.38263104,27.8240826237,0.000702937488062,5.44477675965e-08,stay,1.53941995207,1.52276928851,1.55207398812,1.57036303052,0.267519670268,-0.00618610070863,-0.485487181224,1.16392579596,-0.409802773837,-0.302570448606,1.76694537762,1.74509479569,1.78026101549,1.82010360141,-0.0499529641064,-0.103663255872,-0.481164882854,1.2015766508,0.0379296490553,-0.341320995376
