C: 4.0,  Sigma: 0.8, Precesion: 0.64, Recall: 0.9, Accuracy: 0.76, Eidx_Training: 168.11432, Eidx_CV: 47.94121 
C: 4.0,  Sigma: 0.8, Precesion: 0.4, Recall: 1.0, Accuracy: 0.4, Eidx_Training: 416.94273, Eidx_CV: 98.46474 
